,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths
934,Islamabad,Pakistan,2021-05-15 04:20:58,33.665087,73.121219,79027.0,727.0
935,Khyber Pakhtunkhwa,Pakistan,2021-05-15 04:20:58,34.485332,72.09169,126614.0,3743.0
936,Punjab,Pakistan,2021-05-15 04:20:58,30.811346,72.13913199999998,324589.0,9322.0
937,Sindh,Pakistan,2021-05-15 04:20:58,26.009446,68.77680699999999,297078.0,4793.0
938,Azad Jammu and Kashmir,Pakistan,2021-05-16 04:20:49,34.027401,73.947253,18231.0,514.0
939,Balochistan,Pakistan,2021-05-16 04:20:49,28.328492,65.898403,23831.0,264.0
940,Gilgit-Baltistan,Pakistan,2021-05-16 04:20:49,35.792146,74.982138,5418.0,107.0
941,Islamabad,Pakistan,2021-05-16 04:20:49,33.665087,73.121219,79123.0,731.0
942,Khyber Pakhtunkhwa,Pakistan,2021-05-16 04:20:49,34.485332,72.09169,126787.0,3766.0
943,Punjab,Pakistan,2021-05-16 04:20:49,30.811346,72.13913199999998,325662.0,9367.0
944,Sindh,Pakistan,2021-05-16 04:20:49,26.009446,68.77680699999999,298078.0,4794.0
945,Azad Jammu and Kashmir,Pakistan,2021-05-17 04:20:34,34.027401,73.947253,18258.0,514.0
946,Balochistan,Pakistan,2021-05-17 04:20:34,28.328492,65.898403,23866.0,267.0
947,Gilgit-Baltistan,Pakistan,2021-05-17 04:20:34,35.792146,74.982138,5423.0,107.0
948,Islamabad,Pakistan,2021-05-17 04:20:34,33.665087,73.121219,79221.0,731.0
949,Khyber Pakhtunkhwa,Pakistan,2021-05-17 04:20:34,34.485332,72.09169,127038.0,3786.0
950,Punjab,Pakistan,2021-05-17 04:20:34,30.811346,72.13913199999998,327362.0,9411.0
951,Sindh,Pakistan,2021-05-17 04:20:34,26.009446,68.77680699999999,299194.0,4801.0
952,Azad Jammu and Kashmir,Pakistan,2021-05-18 04:20:33,34.027401,73.947253,18286.0,517.0
953,Balochistan,Pakistan,2021-05-18 04:20:33,28.328492,65.898403,23931.0,267.0
954,Gilgit-Baltistan,Pakistan,2021-05-18 04:20:33,35.792146,74.982138,5428.0,107.0
955,Islamabad,Pakistan,2021-05-18 04:20:33,33.665087,73.121219,79371.0,733.0
956,Khyber Pakhtunkhwa,Pakistan,2021-05-18 04:20:33,34.485332,72.09169,127224.0,3804.0
957,Punjab,Pakistan,2021-05-18 04:20:33,30.811346,72.13913199999998,328775.0,9500.0
958,Sindh,Pakistan,2021-05-18 04:20:33,26.009446,68.77680699999999,299913.0,4824.0
959,Azad Jammu and Kashmir,Pakistan,2021-05-19 04:20:42,34.027401,73.947253,18360.0,519.0
960,Balochistan,Pakistan,2021-05-19 04:20:42,28.328492,65.898403,24064.0,270.0
961,Gilgit-Baltistan,Pakistan,2021-05-19 04:20:42,35.792146,74.982138,5439.0,107.0
962,Islamabad,Pakistan,2021-05-19 04:20:42,33.665087,73.121219,79552.0,735.0
963,Khyber Pakhtunkhwa,Pakistan,2021-05-19 04:20:42,34.485332,72.09169,127609.0,3827.0
964,Punjab,Pakistan,2021-05-19 04:20:42,30.811346,72.13913199999998,329913.0,9563.0
965,Sindh,Pakistan,2021-05-19 04:20:42,26.009446,68.77680699999999,301247.0,4835.0
966,Azad Jammu and Kashmir,Pakistan,2021-05-20 04:21:05,34.027401,73.947253,18469.0,521.0
967,Balochistan,Pakistan,2021-05-20 04:21:05,28.328492,65.898403,24223.0,270.0
968,Gilgit-Baltistan,Pakistan,2021-05-20 04:21:05,35.792146,74.982138,5452.0,107.0
969,Islamabad,Pakistan,2021-05-20 04:21:05,33.665087,73.121219,79789.0,740.0
970,Khyber Pakhtunkhwa,Pakistan,2021-05-20 04:21:05,34.485332,72.09169,128033.0,3855.0
971,Punjab,Pakistan,2021-05-20 04:21:05,30.811346,72.13913199999998,331102.0,9640.0
972,Sindh,Pakistan,2021-05-20 04:21:05,26.009446,68.77680699999999,303323.0,4854.0
973,Azad Jammu and Kashmir,Pakistan,2021-05-21 04:20:43,34.027401,73.947253,18547.0,523.0
974,Balochistan,Pakistan,2021-05-21 04:20:43,28.328492,65.898403,24318.0,270.0
975,Gilgit-Baltistan,Pakistan,2021-05-21 04:20:43,35.792146,74.982138,5454.0,107.0
976,Islamabad,Pakistan,2021-05-21 04:20:43,33.665087,73.121219,80010.0,741.0
977,Khyber Pakhtunkhwa,Pakistan,2021-05-21 04:20:43,34.485332,72.09169,128561.0,3875.0
978,Punjab,Pakistan,2021-05-21 04:20:43,30.811346,72.13913199999998,332000.0,9704.0
979,Sindh,Pakistan,2021-05-21 04:20:43,26.009446,68.77680699999999,304571.0,4869.0
980,Azad Jammu and Kashmir,Pakistan,2021-05-22 04:20:45,34.027401,73.947253,18651.0,526.0
981,Balochistan,Pakistan,2021-05-22 04:20:45,28.328492,65.898403,24413.0,270.0
982,Gilgit-Baltistan,Pakistan,2021-05-22 04:20:45,35.792146,74.982138,5471.0,107.0
983,Islamabad,Pakistan,2021-05-22 04:20:45,33.665087,73.121219,80156.0,744.0
984,Khyber Pakhtunkhwa,Pakistan,2021-05-22 04:20:45,34.485332,72.09169,129013.0,3900.0
985,Punjab,Pakistan,2021-05-22 04:20:45,30.811346,72.13913199999998,333057.0,9739.0
986,Sindh,Pakistan,2021-05-22 04:20:45,26.009446,68.77680699999999,306707.0,4891.0
987,Azad Jammu and Kashmir,Pakistan,2021-05-23 04:20:51,34.027401,73.947253,18739.0,528.0
988,Balochistan,Pakistan,2021-05-23 04:20:51,28.328492,65.898403,24517.0,270.0
989,Gilgit-Baltistan,Pakistan,2021-05-23 04:20:51,35.792146,74.982138,5482.0,107.0
990,Islamabad,Pakistan,2021-05-23 04:20:51,33.665087,73.121219,80312.0,745.0
991,Khyber Pakhtunkhwa,Pakistan,2021-05-23 04:20:51,34.485332,72.09169,129413.0,3924.0
992,Punjab,Pakistan,2021-05-23 04:20:51,30.811346,72.13913199999998,333971.0,9768.0
993,Sindh,Pakistan,2021-05-23 04:20:51,26.009446,68.77680699999999,308118.0,4909.0
994,Azad Jammu and Kashmir,Pakistan,2021-05-24 04:20:53,34.027401,73.947253,18808.0,532.0
995,Balochistan,Pakistan,2021-05-24 04:20:53,28.328492,65.898403,24583.0,270.0
996,Gilgit-Baltistan,Pakistan,2021-05-24 04:20:53,35.792146,74.982138,5500.0,107.0
997,Islamabad,Pakistan,2021-05-24 04:20:53,33.665087,73.121219,80418.0,745.0
998,Khyber Pakhtunkhwa,Pakistan,2021-05-24 04:20:53,34.485332,72.09169,129883.0,3950.0
999,Punjab,Pakistan,2021-05-24 04:20:53,30.811346,72.13913199999998,334760.0,9784.0
1000,Sindh,Pakistan,2021-05-24 04:20:53,26.009446,68.77680699999999,309647.0,4920.0
1001,Azad Jammu and Kashmir,Pakistan,2021-05-25 04:21:08,34.027401,73.947253,18852.0,532.0
1002,Balochistan,Pakistan,2021-05-25 04:21:08,28.328492,65.898403,24638.0,270.0
1003,Gilgit-Baltistan,Pakistan,2021-05-25 04:21:08,35.792146,74.982138,5512.0,107.0
1004,Islamabad,Pakistan,2021-05-25 04:21:08,33.665087,73.121219,80529.0,746.0
1005,Khyber Pakhtunkhwa,Pakistan,2021-05-25 04:21:08,34.485332,72.09169,130187.0,3970.0
1006,Punjab,Pakistan,2021-05-25 04:21:08,30.811346,72.13913199999998,335577.0,9839.0
1007,Sindh,Pakistan,2021-05-25 04:21:08,26.009446,68.77680699999999,310557.0,4936.0
1008,Azad Jammu and Kashmir,Pakistan,2021-05-26 04:20:35,34.027401,73.947253,18940.0,532.0
1009,Balochistan,Pakistan,2021-05-26 04:20:35,28.328492,65.898403,24733.0,271.0
1010,Gilgit-Baltistan,Pakistan,2021-05-26 04:20:35,35.792146,74.982138,5516.0,107.0
1011,Islamabad,Pakistan,2021-05-26 04:20:35,33.665087,73.121219,80662.0,748.0
1012,Khyber Pakhtunkhwa,Pakistan,2021-05-26 04:20:35,34.485332,72.09169,130644.0,3990.0
1013,Punjab,Pakistan,2021-05-26 04:20:35,30.811346,72.13913199999998,336315.0,9875.0
1014,Sindh,Pakistan,2021-05-26 04:20:35,26.009446,68.77680699999999,311766.0,4942.0
1015,Azad Jammu and Kashmir,Pakistan,2021-05-27 04:20:59,34.027401,73.947253,19008.0,535.0
1016,Balochistan,Pakistan,2021-05-27 04:20:59,28.328492,65.898403,24823.0,273.0
1017,Gilgit-Baltistan,Pakistan,2021-05-27 04:20:59,35.792146,74.982138,5533.0,107.0
1018,Islamabad,Pakistan,2021-05-27 04:20:59,33.665087,73.121219,80779.0,751.0
1019,Khyber Pakhtunkhwa,Pakistan,2021-05-27 04:20:59,34.485332,72.09169,131027.0,4009.0
1020,Punjab,Pakistan,2021-05-27 04:20:59,30.811346,72.13913199999998,337073.0,9899.0
1021,Sindh,Pakistan,2021-05-27 04:20:59,26.009446,68.77680699999999,313059.0,4966.0
1022,Azad Jammu and Kashmir,Pakistan,2021-05-28 04:20:36,34.027401,73.947253,19060.0,536.0
1023,Balochistan,Pakistan,2021-05-28 04:20:36,28.328492,65.898403,24908.0,273.0
1024,Gilgit-Baltistan,Pakistan,2021-05-28 04:20:36,35.792146,74.982138,5545.0,107.0
1025,Islamabad,Pakistan,2021-05-28 04:20:36,33.665087,73.121219,80927.0,753.0
1026,Khyber Pakhtunkhwa,Pakistan,2021-05-28 04:20:36,34.485332,72.09169,131411.0,4025.0
1027,Punjab,Pakistan,2021-05-28 04:20:36,30.811346,72.13913199999998,337775.0,9925.0
1028,Sindh,Pakistan,2021-05-28 04:20:36,26.009446,68.77680699999999,314158.0,4988.0
1029,Azad Jammu and Kashmir,Pakistan,2021-05-29 04:20:41,34.027401,73.947253,19108.0,539.0
1030,Balochistan,Pakistan,2021-05-29 04:20:41,28.328492,65.898403,25001.0,273.0
1031,Gilgit-Baltistan,Pakistan,2021-05-29 04:20:41,35.792146,74.982138,5561.0,107.0
1032,Islamabad,Pakistan,2021-05-29 04:20:41,33.665087,73.121219,81007.0,755.0
1033,Khyber Pakhtunkhwa,Pakistan,2021-05-29 04:20:41,34.485332,72.09169,131775.0,4043.0
1034,Punjab,Pakistan,2021-05-29 04:20:41,30.811346,72.13913199999998,338377.0,9960.0
1035,Sindh,Pakistan,2021-05-29 04:20:41,26.009446,68.77680699999999,315410.0,5003.0
1037,Azad Jammu and Kashmir,Pakistan,2021-05-30 04:20:55,34.027401,73.947253,19170.0,540.0
1038,Balochistan,Pakistan,2021-05-30 04:20:55,28.328492,65.898403,25083.0,276.0
1039,Gilgit-Baltistan,Pakistan,2021-05-30 04:20:55,35.792146,74.982138,5572.0,107.0
1040,Islamabad,Pakistan,2021-05-30 04:20:55,33.665087,73.121219,81116.0,757.0
1041,Khyber Pakhtunkhwa,Pakistan,2021-05-30 04:20:55,34.485332,72.09169,132170.0,4060.0
1042,Punjab,Pakistan,2021-05-30 04:20:55,30.811346,72.13913199999998,339073.0,9982.0
1043,Sindh,Pakistan,2021-05-30 04:20:55,26.009446,68.77680699999999,316752.0,5014.0
1045,Azad Jammu and Kashmir,Pakistan,2021-05-31 03:08:59,34.027401,73.947253,19232.0,543.0
1046,Balochistan,Pakistan,2021-05-31 03:08:59,28.328492,65.898403,25148.0,277.0
1047,Gilgit-Baltistan,Pakistan,2021-05-31 03:08:59,35.792146,74.982138,5578.0,107.0
1048,Islamabad,Pakistan,2021-05-31 03:08:59,33.665087,73.121219,81195.0,760.0
1049,Khyber Pakhtunkhwa,Pakistan,2021-05-31 03:08:59,34.485332,72.09169,132549.0,4073.0
1050,Punjab,Pakistan,2021-05-31 03:08:59,30.811346,72.13913199999998,339686.0,9999.0
1051,Sindh,Pakistan,2021-05-31 03:08:59,26.009446,68.77680699999999,317665.0,5020.0
1053,Azad Jammu and Kashmir,Pakistan,2021-06-01 04:23:09,34.027401,73.947253,19250.0,544.0
1054,Balochistan,Pakistan,2021-06-01 04:23:09,28.328492,65.898403,25218.0,280.0
1055,Gilgit-Baltistan,Pakistan,2021-06-01 04:23:09,35.792146,74.982138,5588.0,107.0
1056,Islamabad,Pakistan,2021-06-01 04:23:09,33.665087,73.121219,81257.0,762.0
1057,Khyber Pakhtunkhwa,Pakistan,2021-06-01 04:23:09,34.485332,72.09169,132822.0,4079.0
1058,Punjab,Pakistan,2021-06-01 04:23:09,30.811346,72.13913199999998,340110.0,10039.0
1059,Sindh,Pakistan,2021-06-01 04:23:09,26.009446,68.77680699999999,318579.0,5039.0
1061,Azad Jammu and Kashmir,Pakistan,2021-06-02 04:24:34,34.027401,73.947253,19287.0,548.0
1062,Balochistan,Pakistan,2021-06-02 04:24:34,28.328492,65.898403,25295.0,282.0
1063,Gilgit-Baltistan,Pakistan,2021-06-02 04:24:34,35.792146,74.982138,5600.0,107.0
1064,Islamabad,Pakistan,2021-06-02 04:24:34,33.665087,73.121219,81357.0,763.0
1065,Khyber Pakhtunkhwa,Pakistan,2021-06-02 04:24:34,34.485332,72.09169,133124.0,4095.0
1066,Punjab,Pakistan,2021-06-02 04:24:34,30.811346,72.13913199999998,340557.0,10084.0
1067,Sindh,Pakistan,2021-06-02 04:24:34,26.009446,68.77680699999999,319447.0,5051.0
1069,Azad Jammu and Kashmir,Pakistan,2021-06-03 04:23:32,34.027401,73.947253,19344.0,549.0
1070,Balochistan,Pakistan,2021-06-03 04:23:32,28.328492,65.898403,25370.0,285.0
1071,Gilgit-Baltistan,Pakistan,2021-06-03 04:23:32,35.792146,74.982138,5608.0,107.0
1072,Islamabad,Pakistan,2021-06-03 04:23:32,33.665087,73.121219,81446.0,763.0
1073,Khyber Pakhtunkhwa,Pakistan,2021-06-03 04:23:32,34.485332,72.09169,133450.0,4113.0
1074,Punjab,Pakistan,2021-06-03 04:23:32,30.811346,72.13913199999998,340989.0,10132.0
1075,Sindh,Pakistan,2021-06-03 04:23:32,26.009446,68.77680699999999,320488.0,5073.0
1077,Azad Jammu and Kashmir,Pakistan,2021-06-04 04:23:37,34.027401,73.947253,19388.0,550.0
1078,Balochistan,Pakistan,2021-06-04 04:23:37,28.328492,65.898403,25476.0,287.0
1079,Gilgit-Baltistan,Pakistan,2021-06-04 04:23:37,35.792146,74.982138,5623.0,107.0
1080,Islamabad,Pakistan,2021-06-04 04:23:37,33.665087,73.121219,81540.0,763.0
1081,Khyber Pakhtunkhwa,Pakistan,2021-06-04 04:23:37,34.485332,72.09169,133746.0,4125.0
1082,Punjab,Pakistan,2021-06-04 04:23:37,30.811346,72.13913199999998,341390.0,10184.0
1083,Sindh,Pakistan,2021-06-04 04:23:37,26.009446,68.77680699999999,321425.0,5089.0
1085,Azad Jammu and Kashmir,Pakistan,2021-06-05 04:23:03,34.027401,73.947253,19456.0,551.0
1086,Balochistan,Pakistan,2021-06-05 04:23:03,28.328492,65.898403,25589.0,287.0
1087,Gilgit-Baltistan,Pakistan,2021-06-05 04:23:03,35.792146,74.982138,5629.0,107.0
1088,Islamabad,Pakistan,2021-06-05 04:23:03,33.665087,73.121219,81626.0,763.0
1089,Khyber Pakhtunkhwa,Pakistan,2021-06-05 04:23:03,34.485332,72.09169,134072.0,4135.0
1090,Punjab,Pakistan,2021-06-05 04:23:03,30.811346,72.13913199999998,341789.0,10241.0
1091,Sindh,Pakistan,2021-06-05 04:23:03,26.009446,68.77680699999999,322350.0,5105.0
1093,Azad Jammu and Kashmir,Pakistan,2021-06-06 04:24:03,34.027401,73.947253,19493.0,554.0
1094,Balochistan,Pakistan,2021-06-06 04:24:03,28.328492,65.898403,25729.0,289.0
1095,Gilgit-Baltistan,Pakistan,2021-06-06 04:24:03,35.792146,74.982138,5633.0,107.0
1096,Islamabad,Pakistan,2021-06-06 04:24:03,33.665087,73.121219,81700.0,765.0
1097,Khyber Pakhtunkhwa,Pakistan,2021-06-06 04:24:03,34.485332,72.09169,134321.0,4144.0
1098,Punjab,Pakistan,2021-06-06 04:24:03,30.811346,72.13913199999998,342192.0,10290.0
1099,Sindh,Pakistan,2021-06-06 04:24:03,26.009446,68.77680699999999,323072.0,5116.0
1101,Azad Jammu and Kashmir,Pakistan,2021-06-07 04:22:51,34.027401,73.947253,19519.0,554.0
1102,Balochistan,Pakistan,2021-06-07 04:22:51,28.328492,65.898403,25819.0,289.0
1103,Gilgit-Baltistan,Pakistan,2021-06-07 04:22:51,35.792146,74.982138,5642.0,107.0
1104,Islamabad,Pakistan,2021-06-07 04:22:51,33.665087,73.121219,81766.0,765.0
1105,Khyber Pakhtunkhwa,Pakistan,2021-06-07 04:22:51,34.485332,72.09169,134558.0,4158.0
1106,Punjab,Pakistan,2021-06-07 04:22:51,30.811346,72.13913199999998,342498.0,10314.0
1107,Sindh,Pakistan,2021-06-07 04:22:51,26.009446,68.77680699999999,323828.0,5136.0
1109,Azad Jammu and Kashmir,Pakistan,2021-06-08 04:22:35,34.027401,73.947253,19538.0,556.0
1110,Balochistan,Pakistan,2021-06-08 04:22:35,28.328492,65.898403,25893.0,290.0
1111,Gilgit-Baltistan,Pakistan,2021-06-08 04:22:35,35.792146,74.982138,5655.0,107.0
1112,Islamabad,Pakistan,2021-06-08 04:22:35,33.665087,73.121219,81806.0,766.0
1113,Khyber Pakhtunkhwa,Pakistan,2021-06-08 04:22:35,34.485332,72.09169,134781.0,4164.0
1114,Punjab,Pakistan,2021-06-08 04:22:35,30.811346,72.13913199999998,342805.0,10349.0
1115,Sindh,Pakistan,2021-06-08 04:22:35,26.009446,68.77680699999999,324535.0,5144.0
1117,Azad Jammu and Kashmir,Pakistan,2021-06-09 04:23:31,34.027401,73.947253,19566.0,558.0
1118,Balochistan,Pakistan,2021-06-09 04:23:31,28.328492,65.898403,25961.0,291.0
1119,Gilgit-Baltistan,Pakistan,2021-06-09 04:23:31,35.792146,74.982138,5664.0,107.0
1120,Islamabad,Pakistan,2021-06-09 04:23:31,33.665087,73.121219,81871.0,766.0
1121,Khyber Pakhtunkhwa,Pakistan,2021-06-09 04:23:31,34.485332,72.09169,134928.0,4170.0
1122,Punjab,Pakistan,2021-06-09 04:23:31,30.811346,72.13913199999998,343031.0,10397.0
1123,Sindh,Pakistan,2021-06-09 04:23:31,26.009446,68.77680699999999,325110.0,5164.0
1125,Azad Jammu and Kashmir,Pakistan,2021-06-10 04:23:17,34.027401,73.947253,19623.0,559.0
1126,Balochistan,Pakistan,2021-06-10 04:23:17,28.328492,65.898403,26052.0,291.0
1127,Gilgit-Baltistan,Pakistan,2021-06-10 04:23:17,35.792146,74.982138,5674.0,107.0
1128,Islamabad,Pakistan,2021-06-10 04:23:17,33.665087,73.121219,81933.0,768.0
1129,Khyber Pakhtunkhwa,Pakistan,2021-06-10 04:23:17,34.485332,72.09169,135162.0,4185.0
1130,Punjab,Pakistan,2021-06-10 04:23:17,30.811346,72.13913199999998,343252.0,10436.0
1131,Sindh,Pakistan,2021-06-10 04:23:17,26.009446,68.77680699999999,325738.0,5183.0
1132,Azad Jammu and Kashmir,Pakistan,2020-06-11 03:33:41,34.027401,73.947253,444.0,9.0
1133,Balochistan,Pakistan,2020-06-11 03:33:41,28.328492,65.898403,7031.0,62.0
1134,Gilgit-Baltistan,Pakistan,2020-06-11 03:33:41,35.792146,74.982138,974.0,14.0
1135,Islamabad,Pakistan,2020-06-11 03:33:41,33.665087,73.121219,5963.0,57.0
1136,Khyber Pakhtunkhwa,Pakistan,2020-06-11 03:33:41,34.485332,72.09169,14527.0,610.0
1137,Punjab,Pakistan,2020-06-11 03:33:41,30.811346,72.13913199999998,43460.0,807.0
1138,Sindh,Pakistan,2020-06-11 03:33:41,26.009446,68.77680699999999,41303.0,696.0
1139,Azad Jammu and Kashmir,Pakistan,2021-06-11 04:23:20,34.027401,73.947253,19675.0,560.0
1140,Balochistan,Pakistan,2021-06-11 04:23:20,28.328492,65.898403,26084.0,292.0
1141,Gilgit-Baltistan,Pakistan,2021-06-11 04:23:20,35.792146,74.982138,5682.0,108.0
1142,Islamabad,Pakistan,2021-06-11 04:23:20,33.665087,73.121219,82001.0,769.0
1143,Khyber Pakhtunkhwa,Pakistan,2021-06-11 04:23:20,34.485332,72.09169,135383.0,4194.0
1144,Punjab,Pakistan,2021-06-11 04:23:20,30.811346,72.13913199999998,343499.0,10457.0
1145,Sindh,Pakistan,2021-06-11 04:23:20,26.009446,68.77680699999999,326413.0,5196.0
1146,Azad Jammu and Kashmir,Pakistan,2020-06-12 05:09:52,34.027401,73.947253,534.0,10.0
1147,Balochistan,Pakistan,2020-06-12 05:09:52,28.328492,65.898403,7673.0,75.0
1148,Gilgit-Baltistan,Pakistan,2020-06-12 05:09:52,35.792146,74.982138,1030.0,15.0
1149,Islamabad,Pakistan,2020-06-12 05:09:52,33.665087,73.121219,6699.0,65.0
1150,Khyber Pakhtunkhwa,Pakistan,2020-06-12 05:09:52,34.485332,72.09169,15787.0,632.0
1151,Punjab,Pakistan,2020-06-12 05:09:52,30.811346,72.13913199999998,47382.0,890.0
1152,Sindh,Pakistan,2020-06-12 05:09:52,26.009446,68.77680699999999,46828.0,776.0
1153,Azad Jammu and Kashmir,Pakistan,2021-06-12 04:22:22,34.027401,73.947253,19723.0,562.0
1154,Balochistan,Pakistan,2021-06-12 04:22:22,28.328492,65.898403,26152.0,292.0
1155,Gilgit-Baltistan,Pakistan,2021-06-12 04:22:22,35.792146,74.982138,5698.0,108.0
1156,Islamabad,Pakistan,2021-06-12 04:22:22,33.665087,73.121219,82065.0,769.0
1157,Khyber Pakhtunkhwa,Pakistan,2021-06-12 04:22:22,34.485332,72.09169,135569.0,4203.0
1158,Punjab,Pakistan,2021-06-12 04:22:22,30.811346,72.13913199999998,343703.0,10479.0
1159,Sindh,Pakistan,2021-06-12 04:22:22,26.009446,68.77680699999999,327021.0,5220.0
1160,Azad Jammu and Kashmir,Pakistan,2020-06-13 03:33:14,34.027401,73.947253,534.0,10.0
1161,Balochistan,Pakistan,2020-06-13 03:33:14,28.328492,65.898403,7673.0,75.0
1162,Gilgit-Baltistan,Pakistan,2020-06-13 03:33:14,35.792146,74.982138,1030.0,15.0
1163,Islamabad,Pakistan,2020-06-13 03:33:14,33.665087,73.121219,6699.0,65.0
1164,Khyber Pakhtunkhwa,Pakistan,2020-06-13 03:33:14,34.485332,72.09169,15787.0,632.0
1165,Punjab,Pakistan,2020-06-13 03:33:14,30.811346,72.13913199999998,47382.0,890.0
1166,Sindh,Pakistan,2020-06-13 03:33:14,26.009446,68.77680699999999,46828.0,776.0
1167,Azad Jammu and Kashmir,Pakistan,2021-06-13 04:22:44,34.027401,73.947253,19756.0,563.0
1168,Balochistan,Pakistan,2021-06-13 04:22:44,28.328492,65.898403,26201.0,294.0
1169,Gilgit-Baltistan,Pakistan,2021-06-13 04:22:44,35.792146,74.982138,5707.0,108.0
1170,Islamabad,Pakistan,2021-06-13 04:22:44,33.665087,73.121219,82099.0,771.0
1171,Khyber Pakhtunkhwa,Pakistan,2021-06-13 04:22:44,34.485332,72.09169,135877.0,4216.0
1172,Punjab,Pakistan,2021-06-13 04:22:44,30.811346,72.13913199999998,343926.0,10501.0
1173,Sindh,Pakistan,2021-06-13 04:22:44,26.009446,68.77680699999999,327604.0,5236.0
1174,Azad Jammu and Kashmir,Pakistan,2020-06-14 03:33:15,34.027401,73.947253,574.0,11.0
1175,Balochistan,Pakistan,2020-06-14 03:33:15,28.328492,65.898403,7866.0,80.0
1176,Gilgit-Baltistan,Pakistan,2020-06-14 03:33:15,35.792146,74.982138,1044.0,16.0
1177,Islamabad,Pakistan,2020-06-14 03:33:15,33.665087,73.121219,7163.0,71.0
1178,Khyber Pakhtunkhwa,Pakistan,2020-06-14 03:33:15,34.485332,72.09169,16415.0,642.0
1179,Punjab,Pakistan,2020-06-14 03:33:15,30.811346,72.13913199999998,50087.0,938.0
1180,Sindh,Pakistan,2020-06-14 03:33:15,26.009446,68.77680699999999,49256.0,793.0
1181,Azad Jammu and Kashmir,Pakistan,2021-06-14 04:22:46,34.027401,73.947253,19783.0,566.0
1182,Balochistan,Pakistan,2021-06-14 04:22:46,28.328492,65.898403,26232.0,294.0
1183,Gilgit-Baltistan,Pakistan,2021-06-14 04:22:46,35.792146,74.982138,5712.0,108.0
1184,Islamabad,Pakistan,2021-06-14 04:22:46,33.665087,73.121219,82139.0,772.0
1185,Khyber Pakhtunkhwa,Pakistan,2021-06-14 04:22:46,34.485332,72.09169,136074.0,4224.0
1186,Punjab,Pakistan,2021-06-14 04:22:46,30.811346,72.13913199999998,344065.0,10516.0
1187,Sindh,Pakistan,2021-06-14 04:22:46,26.009446,68.77680699999999,328184.0,5243.0
1188,Azad Jammu and Kashmir,Pakistan,2020-06-15 03:33:14,34.027401,73.947253,647.0,13.0
1189,Balochistan,Pakistan,2020-06-15 03:33:14,28.328492,65.898403,8177.0,85.0
1190,Gilgit-Baltistan,Pakistan,2020-06-15 03:33:14,35.792146,74.982138,1129.0,16.0
1191,Islamabad,Pakistan,2020-06-15 03:33:14,33.665087,73.121219,8569.0,78.0
1192,Khyber Pakhtunkhwa,Pakistan,2020-06-15 03:33:14,34.485332,72.09169,18013.0,675.0
1193,Punjab,Pakistan,2020-06-15 03:33:14,30.811346,72.13913199999998,54138.0,1031.0
1194,Sindh,Pakistan,2020-06-15 03:33:14,26.009446,68.77680699999999,53805.0,831.0
1195,Azad Jammu and Kashmir,Pakistan,2021-06-15 04:22:22,34.027401,73.947253,19791.0,569.0
1196,Balochistan,Pakistan,2021-06-15 04:22:22,28.328492,65.898403,26275.0,294.0
1197,Gilgit-Baltistan,Pakistan,2021-06-15 04:22:22,35.792146,74.982138,5727.0,108.0
1198,Islamabad,Pakistan,2021-06-15 04:22:22,33.665087,73.121219,82170.0,773.0
1199,Khyber Pakhtunkhwa,Pakistan,2021-06-15 04:22:22,34.485332,72.09169,136205.0,4234.0
1200,Punjab,Pakistan,2021-06-15 04:22:22,30.811346,72.13913199999998,344196.0,10548.0
1201,Sindh,Pakistan,2021-06-15 04:22:22,26.009446,68.77680699999999,328663.0,5256.0
1202,Azad Jammu and Kashmir,Pakistan,2020-06-16 04:33:09,34.027401,73.947253,663.0,13.0
1203,Balochistan,Pakistan,2020-06-16 04:33:09,28.328492,65.898403,8327.0,85.0
1204,Gilgit-Baltistan,Pakistan,2020-06-16 04:33:09,35.792146,74.982138,1143.0,17.0
1205,Islamabad,Pakistan,2020-06-16 04:33:09,33.665087,73.121219,8857.0,83.0
1206,Khyber Pakhtunkhwa,Pakistan,2020-06-16 04:33:09,34.485332,72.09169,18472.0,707.0
1207,Punjab,Pakistan,2020-06-16 04:33:09,30.811346,72.13913199999998,55878.0,1081.0
