,S.No,Province,Country_Region,Date,Month,Year,Lat,Long_,Confirmed,Daily_Confirmed,Deaths,Daily_Deaths,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,population,mobility_mean,mobility_obs,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,all_bed_capacity,icu_bed_capacity,Temp,Wind,Barometer,Visibility,Weather
210,2775,Punjab,Pakistan,10/6/2020,10,2020,30.811346,72.139132,100033,221,2243,3,61019.75,91122.26,25695.69,43321.45,22227.04,75975.13,29815343.68,11845997.24,47027623.35,36.53,18.74,64.07,113939260.1,-1.0437,1,1,0.8512,0,0.2946,1,4512.66,6455.73,1904.59,842.1,1204.69,355.41,51809,1601,76.81,2.75,22.33,13.61,Clear.
211,2789,Punjab,Pakistan,10/7/2020,10,2020,30.811346,72.139132,100148,115,2245,2,63210.54,94326.81,26556.92,43365.03,22249.39,76051.54,29878554.21,11872613.83,47092858.18,43.57,22.36,76.42,113939260.1,-0.8426,1,1,0.8534,0,0.2967,1,4647.53,6663.89,1952.4,865.49,1240.99,363.59,51809,1601,77.19,4.06,26.27,17.95,Clear.
212,2803,Punjab,Pakistan,10/8/2020,10,2020,30.811346,72.139132,100272,124,2247,2,65484.05,97684.56,27452.18,43416.76,22275.94,76142.27,29944038.26,11900124.17,47160291.8,51.73,26.54,90.73,113939260.1,-0.584,1,1,0.8556,0,0.2982,1,4798.67,6895.54,2005.62,892.74,1282.85,373.13,51809,1601,77.19,4.06,26.27,17.95,Clear.
213,2817,Punjab,Pakistan,10/9/2020,10,2020,30.811346,72.139132,100330,58,2248,1,67844.39,101182.76,28382.92,43477.54,22307.12,76248.87,30011882.65,11928563.62,47229998.69,60.78,31.18,106.59,113939260.1,-0.2479,1,1,0.8603,0,0.2996,1,4957.79,7139.11,2060.3,922.87,1328.92,383.52,51809,1601,72.46,5.29,29.48,20.46,Clear.
214,2831,Punjab,Pakistan,10/10/2020,10,2020,30.811346,72.139132,100484,154,2252,4,70295.79,104833.64,29350.66,43548.0,22343.27,76372.44,30082178.44,11957969.07,47302054.64,70.46,36.15,123.57,113939260.1,0.1502,1,1,0.8649,0,0.3003,1,5112.95,7397.27,2110.88,951.55,1376.67,392.85,51809,1601,72.46,5.29,29.48,20.46,Clear.
215,2845,Punjab,Pakistan,10/11/2020,10,2020,30.811346,72.139132,100687,203,2257,5,72842.52,108848.24,30356.92,43628.52,22384.59,76513.65,30155020.96,11988378.94,47376536.82,80.52,41.31,141.22,113939260.1,0.5723,1,1,0.8695,0,0.3009,1,5281.28,7686.53,2163.7,981.6,1428.65,402.15,51809,1601,73.5,5.54,29.17,21.1,Clear.
216,2859,Punjab,Pakistan,10/12/2020,10,2020,30.811346,72.139132,100764,77,2258,1,75488.92,113246.68,31403.21,43719.22,22431.12,76672.72,30230509.88,12019833.14,47453523.59,90.7,46.54,159.07,113939260.1,0.9799,1,1,0.8741,0,0.3016,1,5438.05,7958.0,2207.7,1011.44,1480.14,410.62,51809,1601,69.81,1.27,7.85,5.56,Clear.
217,2873,Punjab,Pakistan,10/13/2020,10,2020,30.811346,72.139132,100892,128,2264,6,78239.38,117833.47,32491.09,43819.88,22482.77,76849.25,30308749.26,12052373.2,47533094.31,100.66,51.64,176.53,113939260.1,1.3506,1,1,0.8787,0,0.3017,1,5595.72,8229.93,2247.22,1041.55,1531.86,418.28,51809,1601,71.9,1.44,5.65,6.79,Clear.
218,2887,Punjab,Pakistan,10/14/2020,10,2020,30.811346,72.139132,101014,122,2270,6,81098.39,122619.24,33622.14,43929.75,22539.14,77041.94,30389847.65,12086042.22,47615329.21,109.87,56.37,192.69,113939260.1,1.6841,1,1,0.8811,0,0.3022,1,5752.47,8499.9,2280.81,1070.62,1581.95,424.49,51809,1601,71.46,2.52,16.6,10.52,Clear.
219,2901,Punjab,Pakistan,10/15/2020,10,2020,30.811346,72.139132,101237,223,2277,7,84070.45,127615.04,34797.94,44047.55,22599.58,77248.53,30473918.1,12120884.87,47700309.02,117.8,60.44,206.59,113939260.1,1.9927,1,1,0.8834,0,0.3032,1,5910.15,8770.94,2308.68,1097.94,1629.39,428.89,51809,1601,78.65,1.29,4.04,6.19,Clear.
220,2915,Punjab,Pakistan,10/16/2020,10,2020,30.811346,72.139132,101367,130,2279,2,87160.07,132831.95,36020.01,44171.41,22663.13,77465.75,30561078.17,12156947.4,47788114.65,123.86,63.55,217.22,113939260.1,2.2893,1,1,0.8882,0,0.3035,1,6066.01,9039.32,2329.31,1125.93,1677.82,432.35,51809,1601,63.98,1.69,9.75,8.06,Clear.
221,2929,Punjab,Pakistan,10/17/2020,10,2020,30.811346,72.139132,101425,58,2288,9,90371.62,138281.57,37289.94,44298.91,22728.54,77689.34,30651449.79,12194277.66,47878827.03,127.49,65.41,223.59,113939260.1,2.5792,1,1,0.8931,0,0.3042,1,6227.09,9315.9,2345.15,1155.78,1729.08,435.27,51809,1601,69.46,2.31,8.88,10.54,Clear.
222,2943,Punjab,Pakistan,10/18/2020,10,2020,30.811346,72.139132,101559,134,2298,10,93709.28,143976.17,38609.37,44427.03,22794.28,77914.03,30745159.07,12232925.16,47972526.87,128.12,65.73,224.69,113939260.1,2.8536,1,1,0.8979,0,0.3044,1,6387.1,9571.97,2353.63,1187.35,1779.41,437.54,51809,1601,75.6,2.75,9.67,10.55,Clear.
223,2957,Punjab,Pakistan,10/19/2020,10,2020,30.811346,72.139132,101652,93,2298,0,97176.81,149928.46,39979.87,44552.23,22858.51,78133.61,30842335.88,12272941.01,48069294.18,125.2,64.24,219.58,113939260.1,3.0957,1,1,0.9027,0,0.3042,1,6546.13,9813.54,2355.05,1219.31,1827.91,438.66,51809,1601,65.62,1.33,6.06,7.45,Clear.
224,2964,Punjab,Pakistan,10/20/2020,10,2020,30.811346,72.139132,101760,108,2310,12,100777.48,156150.97,41402.91,44670.85,22919.38,78341.64,30943113.35,12314377.81,48169207.67,118.62,60.86,208.03,113939260.1,3.2924,1,1,0.9075,0,0.3038,1,6706.97,10138.69,2356.78,1252.91,1893.98,440.26,51809,1601,55.92,0.4,1.27,1.86,Clear.
225,2971,Punjab,Pakistan,10/21/2020,10,2020,30.811346,72.139132,101936,176,2319,9,104513.81,162653.57,42879.81,44780.28,22975.52,78533.55,31047627.16,12357289.55,48272344.24,109.43,56.15,191.92,113939260.1,3.4405,1,1,0.9099,0,0.3033,1,6875.86,10436.93,2381.48,1288.56,1955.91,446.3,51809,1601,70.65,2.5,15.12,11.17,Clear.
226,2978,Punjab,Pakistan,10/22/2020,10,2020,30.811346,72.139132,102107,171,2323,4,108387.34,169443.77,44411.67,44879.2,23026.27,78707.03,31156014.5,12401731.32,48378778.47,98.92,50.75,173.47,113939260.1,3.5375,1,1,0.9123,0,0.3028,1,7055.15,10751.28,2392.17,1325.13,2019.36,449.31,51809,1601,70.65,2.5,15.12,11.17,Clear.
227,2985,Punjab,Pakistan,10/23/2020,10,2020,30.811346,72.139132,102253,146,2329,6,112398.8,176523.18,45999.35,44967.5,23071.58,78861.89,31268413.3,12447759.13,48488582.01,88.31,45.31,154.87,113939260.1,3.5739,1,1,0.9173,0,0.3029,1,7252.42,11136.08,2409.09,1361.96,2091.29,452.41,51809,1601,62.85,0.52,2.5,3.1,Clear.
228,2992,Punjab,Pakistan,10/24/2020,10,2020,30.811346,72.139132,102467,214,2334,5,116547.79,183889.63,47643.48,45046.29,23112.0,79000.06,31384961.09,12495429.69,48601822.79,78.78,40.42,138.17,113939260.1,3.5331,1,1,0.9222,0,0.303,1,7454.97,11533.43,2434.62,1398.32,2163.31,456.66,51809,1601,68.35,1.06,5.54,5.57,Clear.
229,2999,Punjab,Pakistan,10/25/2020,10,2020,30.811346,72.139132,102677,210,2335,1,120832.67,191538.25,49344.3,45117.78,23148.68,79125.44,31505793.76,12544799.98,48718564.23,71.49,36.68,125.38,113939260.1,3.3971,1,1,0.9271,0,0.3034,1,7698.47,11999.19,2484.05,1440.5,2245.23,464.8,51809,1601,65.35,0.54,3.02,2.48,Clear.
230,3006,Punjab,Pakistan,10/26/2020,10,2020,30.811346,72.139132,102875,198,2335,0,125250.33,199460.82,51101.5,45185.31,23183.33,79243.88,31631044.1,12595926.72,48838864.65,67.54,34.65,118.44,113939260.1,3.1592,1,1,0.932,0,0.3044,1,7968.17,12447.81,2558.53,1490.93,2329.12,478.73,51809,1601,64.6,1.27,10.19,6.83,Clear.
231,3013,Punjab,Pakistan,10/27/2020,10,2020,30.811346,72.139132,103082,207,2336,1,129795.85,207644.73,52914.0,45252.99,23218.06,79362.58,31760839.95,12648865.59,48962775.84,67.68,34.73,118.7,113939260.1,2.8413,1,1,0.9369,0,0.3062,1,8273.2,12944.41,2666.37,1550.03,2425.21,499.56,51809,1601,65.02,0.98,7.6,5.62,Clear.
232,3020,Punjab,Pakistan,10/28/2020,10,2020,30.811346,72.139132,103314,232,2342,6,134462.81,216073.64,54780.09,45324.38,23254.68,79487.77,31895302.76,12703670.66,49090341.94,71.38,36.63,125.19,113939260.1,2.5013,1,1,0.9394,0,0.3085,1,8622.83,13544.18,2811.06,1616.35,2538.86,526.93,51809,1601,63.67,2.17,10.25,8.72,Clear.
233,3027,Punjab,Pakistan,10/29/2020,10,2020,30.811346,72.139132,103587,273,2347,5,139243.15,224727.52,56697.63,45402.2,23294.61,79624.25,32034545.91,12760393.92,49221598.58,77.83,39.93,136.49,113939260.1,2.2222,1,1,0.9419,0,0.311,1,9002.14,14183.73,2984.9,1692.42,2666.57,561.17,51809,1601,58.79,2.5,16.9,12.45,Clear.
234,3034,Punjab,Pakistan,10/30/2020,10,2020,30.811346,72.139132,103831,244,2354,7,144127.21,233582.61,58663.81,45488.39,23338.83,79775.41,32178673.12,12819084.6,49356572.14,86.19,44.22,151.15,113939260.1,2.0927,1,1,0.9468,0,0.3138,1,9435.41,14903.69,3191.41,1777.02,2806.89,601.05,51809,1601,64.81,1.1,9.88,5.61,Clear.
235,3041,Punjab,Pakistan,10/31/2020,10,2020,30.811346,72.139132,104016,185,2357,3,149103.87,242612.06,60675.14,45584.04,23387.91,79943.15,32327776.99,12879788.46,49495279.4,95.65,49.07,167.74,113939260.1,2.1693,1,1,0.9518,0,0.3168,1,9907.3,15682.9,3432.9,1867.76,2956.59,647.18,51809,1601,58.79,2.5,16.9,12.45,Clear.
236,3048,Punjab,Pakistan,11/1/2020,11,2020,30.811346,72.139132,104271,255,2362,5,154161.24,251790.16,62727.91,45689.38,23441.96,80127.9,32481938.23,12942547.59,49637727.67,105.34,54.05,184.74,113939260.1,2.4196,1,1,0.9567,0,0.3201,1,10421.83,16531.85,3714.87,1964.99,3117.01,700.42,51809,1601,64.81,1.1,9.88,5.61,Clear.
237,3055,Punjab,Pakistan,11/2/2020,11,2020,30.811346,72.139132,104554,283,2365,3,159285.88,261142.87,64817.95,45803.77,23500.64,80328.5,32641224.12,13007399.89,49783914.23,114.38,58.69,200.6,113939260.1,2.7583,1,1,0.9617,0,0.3237,1,10950.19,17409.71,3997.25,2068.9,3289.34,755.23,51809,1601,61.65,0.85,5.56,4.37,Clear.
238,3062,Punjab,Pakistan,11/3/2020,11,2020,30.811346,72.139132,104894,340,2372,7,164462.77,270042.05,66940.64,45925.82,23563.26,80542.54,32805686.89,13074378.65,49933825.95,122.05,62.62,214.04,113939260.1,3.1021,1,1,0.9666,0,0.3276,1,11506.03,18341.88,4275.56,2172.71,3463.54,807.36,51809,1601,56.46,0.46,3.17,2.5,Fog.
239,3069,Punjab,Pakistan,11/4/2020,11,2020,30.811346,72.139132,105197,303,2380,8,169675.15,277676.13,69090.87,46054.31,23629.19,80767.89,32975362.03,13143512.07,50087438.87,128.5,65.93,225.35,113939260.1,3.3972,1,1,0.9691,0,0.3321,1,12079.21,19314.47,4539.25,2274.2,3636.4,854.62,51809,1601,65.31,1.83,7.98,8.1,Clear.
240,3076,Punjab,Pakistan,11/5/2020,11,2020,30.811346,72.139132,105535,338,2385,5,174904.45,285288.79,71263.01,46188.47,23698.02,81003.17,33150266.48,13214822.68,50244717.69,134.16,68.83,235.28,113939260.1,3.6179,1,1,0.9716,0,0.3364,1,12672.72,20333.28,4790.49,2379.99,3818.67,899.67,51809,1601,59.67,2.23,12.27,10.58,Clear.
241,3083,Punjab,Pakistan,11/6/2020,11,2020,30.811346,72.139132,105856,321,2390,5,180130.31,292753.74,73450.86,46327.93,23769.58,81247.74,33330396.8,13288326.83,50405615.28,139.46,71.55,244.57,113939260.1,3.7538,1,1,0.9765,0,0.3413,1,13269.19,21371.61,5021.64,2484.18,4001.06,940.12,51809,1601,59.67,2.23,12.27,10.58,Clear.
242,3090,Punjab,Pakistan,11/7/2020,11,2020,30.811346,72.139132,106208,352,2399,9,185330.5,302494.32,75647.71,46472.78,23843.89,81501.77,33515727.3,13364034.12,50570072.33,144.85,74.32,254.03,113939260.1,3.7977,1,1,0.9814,0,0.346,1,13856.05,22409.31,5229.34,2584.52,4179.93,975.41,51809,1601,64.29,0.21,1.38,1.25,Clear.
243,3097,Punjab,Pakistan,11/8/2020,11,2020,30.811346,72.139132,106577,369,2407,8,190481.14,312773.14,77846.35,46623.57,23921.26,81766.22,33706208.44,13441946.91,50738017.06,150.79,77.37,264.45,113939260.1,3.7385,1,1,0.9862,0,0.3508,1,14441.51,23447.79,5420.83,2683.93,4357.73,1007.45,51809,1601,60.0,0.31,2.54,1.88,Clear.
244,3104,Punjab,Pakistan,11/9/2020,11,2020,30.811346,72.139132,106922,345,2408,1,195556.77,322959.45,80039.11,46781.31,24002.2,82042.87,33901765.21,13522059.85,50909365.11,157.75,80.94,276.65,113939260.1,3.5684,1,1,0.9911,0,0.3557,1,15034.48,24481.68,5609.61,2779.45,4525.98,1037.06,51809,1601,52.0,1.42,9.88,6.26,Clear.
245,3111,Punjab,Pakistan,11/10/2020,11,2020,30.811346,72.139132,107329,407,2420,12,200530.26,333461.36,82217.79,46947.42,24087.42,82334.18,34102295.47,13604359.37,51084019.21,166.1,85.22,291.31,113939260.1,3.2962,1,1,0.996,0,0.3605,1,15638.58,25547.43,5802.4,2875.88,4698.09,1067.04,51809,1601,58.27,0.5,2.71,2.5,Clear.
246,3118,Punjab,Pakistan,11/11/2020,11,2020,30.811346,72.139132,107831,502,2429,9,205373.03,343772.23,84373.76,47123.15,24177.58,82642.37,34307668.5,13688823.2,51261869.12,175.73,90.16,308.19,113939260.1,2.9528,1,1,0.9985,0,0.3653,1,16228.4,26603.07,5987.48,2975.25,4877.3,1097.72,51809,1601,65.04,0.71,7.58,3.74,Clear.
247,3125,Punjab,Pakistan,11/12/2020,11,2020,30.811346,72.139132,108221,390,2438,9,210055.43,353040.74,86498.04,47309.47,24273.18,82969.13,34517723.93,13775419.99,51442791.78,186.32,95.6,326.76,113939260.1,2.5828,1,1,1.0008,0,0.3705,1,16810.61,27665.76,6169.03,3076.91,5063.77,1129.14,51809,1601,50.56,0.0,0.0,0.0,Fog.
248,3132,Punjab,Pakistan,11/13/2020,11,2020,30.811346,72.139132,108822,601,2455,17,214546.8,361051.37,88581.24,47507.02,24374.53,83315.58,34732270.73,13864108.99,51626651.27,197.55,101.36,346.45,113939260.1,2.2378,1,1,1.0056,0,0.3759,1,17383.48,28721.91,6350.19,3184.04,5260.83,1163.13,51809,1601,54.77,0.0,0.0,0.0,Fog.
249,3139,Punjab,Pakistan,11/14/2020,11,2020,30.811346,72.139132,109309,487,2462,7,218815.6,368439.83,90613.58,47716.09,24481.8,83682.24,34951086.33,13954839.54,51813298.86,209.07,107.27,366.66,113939260.1,1.969,1,1,1.0103,0,0.381,1,17974.84,29791.43,6543.69,3297.29,5464.92,1200.37,51809,1601,60.31,1.71,11.94,7.51,Fog.
250,3146,Punjab,Pakistan,11/15/2020,11,2020,30.811346,72.139132,109993,684,2471,9,222830.25,375121.67,92585.18,47936.65,24594.96,84069.04,35173916.58,14047551.02,52002573.55,220.55,113.16,386.8,113939260.1,1.8196,1,1,1.015,0,0.3861,1,18577.81,30822.76,6742.78,3424.23,5681.2,1242.82,51809,1601,44.54,3.73,40.67,15.56,Fog.
251,3153,Punjab,Pakistan,11/16/2020,11,2020,30.811346,72.139132,110450,457,2475,4,226560.18,381014.99,94486.23,48168.27,24713.8,84475.25,35400476.76,14142172.92,52194303.18,231.62,118.84,406.21,113939260.1,1.8077,1,1,1.0198,0,0.3903,1,19167.05,31820.2,6937.89,3550.85,5894.95,1285.3,51809,1601,44.54,3.73,40.67,15.56,Fog.
252,3160,Punjab,Pakistan,11/17/2020,11,2020,30.811346,72.139132,111047,597,2492,17,229975.68,386038.8,96306.36,48410.26,24837.96,84899.63,35630452.44,14238624.21,52388305.48,241.98,124.16,424.38,113939260.1,1.9087,1,1,1.0245,0,0.3952,1,19760.76,32814.25,7135.64,3677.84,6107.34,1328.07,51809,1601,52.06,4.94,55.08,21.29,Fog.
253,3167,Punjab,Pakistan,11/18/2020,11,2020,30.811346,72.139132,111626,579,2509,17,233049.49,389779.55,98034.69,48662.11,24967.18,85341.32,35863501.93,14336812.91,52584389.45,251.85,129.22,441.69,113939260.1,2.08,1,1,1.0269,0,0.4005,1,20344.92,33875.09,7330.84,3809.7,6343.3,1372.74,51809,1601,48.65,0.56,4.12,3.12,Clear.
254,3174,Punjab,Pakistan,11/19/2020,11,2020,30.811346,72.139132,112284,658,2519,10,235757.42,392385.83,99660.15,48923.78,25101.44,85800.23,36099259.35,14436635.84,52782358.48,261.67,134.26,458.91,113939260.1,2.2808,1,1,1.0291,0,0.4054,1,20932.1,34947.09,7525.28,3933.73,6567.54,1414.21,51809,1601,56.58,0.42,3.21,2.5,Clear.
255,3181,Punjab,Pakistan,11/20/2020,11,2020,30.811346,72.139132,112893,609,2811,292,238078.75,395290.15,101171.49,49195.68,25240.94,86277.08,36337338.1,14537978.48,52982012.0,271.9,139.51,476.85,113939260.1,2.4761,1,1,1.0336,0,0.4105,1,21532.93,36034.62,7720.64,4061.62,6796.98,1456.3,51809,1601,51.85,2.08,13.62,9.98,Clear.
256,3188,Punjab,Pakistan,11/21/2020,11,2020,30.811346,72.139132,113457,564,2826,15,239996.72,398278.13,102557.58,49478.7,25386.15,86773.41,36577334.82,14640715.11,53183146.35,283.01,145.21,496.33,113939260.1,2.6367,1,1,1.038,0,0.415,1,22165.33,37166.39,7923.66,4188.03,7022.42,1497.14,51809,1601,54.25,0.5,3.92,2.5,Clear.
257,3195,Punjab,Pakistan,11/22/2020,11,2020,30.811346,72.139132,114010,553,2848,22,241500.78,400455.89,103808.27,49774.19,25537.76,87291.64,36818835.6,14744709.79,53385556.98,295.5,151.61,518.23,113939260.1,2.7407,1,1,1.0425,0,0.4191,1,22841.78,38362.33,8140.03,4315.49,7247.78,1537.89,51809,1601,57.88,0.21,1.83,1.25,Clear.
258,3202,Punjab,Pakistan,11/23/2020,11,2020,30.811346,72.139132,114508,498,2861,13,242586.06,401811.35,104914.18,50084.07,25696.75,87835.09,37061421.67,14849817.11,53589040.21,309.88,158.99,543.45,113939260.1,2.7787,1,1,1.0469,0,0.4232,1,23527.66,39759.47,8359.42,4436.53,7497.31,1576.31,51809,1601,48.21,0.71,5.54,3.75,Fog.
259,3209,Punjab,Pakistan,11/24/2020,11,2020,30.811346,72.139132,115138,630,2879,18,243254.06,402339.08,105867.25,50410.66,25864.31,88407.85,37304675.73,14955883.58,53793394.98,326.59,167.56,572.75,113939260.1,2.7576,1,1,1.0514,0,0.4269,1,24231.62,41081.97,8587.23,4552.44,7718.15,1613.3,51809,1601,49.21,3.15,30.73,14.38,Fog.
260,3216,Punjab,Pakistan,11/25/2020,11,2020,30.811346,72.139132,115786,648,2904,25,243512.01,402160.65,106663.53,50755.8,26041.4,89013.14,37548187.74,15062752.04,53998424.57,345.14,177.08,605.3,113939260.1,2.7013,1,1,1.0536,0,0.43,1,24943.53,42301.87,8820.88,4666.86,7914.56,1650.36,51809,1601,49.33,5.54,47.1,21.91,Clear.
261,3223,Punjab,Pakistan,11/26/2020,11,2020,30.811346,72.139132,116506,720,2923,19,243372.27,401027.26,107301.84,51120.39,26228.46,89652.54,37791560.01,15170264.59,54203938.02,364.59,187.06,639.39,113939260.1,2.6397,1,1,1.0557,0,0.4326,1,25652.8,43506.47,9058.54,4778.01,8103.38,1687.22,51809,1601,51.58,5.42,59.19,23.79,Mostly cloudy.
262,3230,Punjab,Pakistan,11/27/2020,11,2020,30.811346,72.139132,117160,654,2945,22,242851.75,396489.94,107784.96,51504.28,26425.42,90325.79,38034411.76,15278266.35,54409751.6,383.89,196.96,673.25,113939260.1,2.5982,1,1,1.0597,0,0.4343,1,26364.97,44704.64,9300.46,4899.45,8307.54,1728.32,51809,1601,48.23,6.08,40.75,17.58,Passing clouds.
263,3237,Punjab,Pakistan,11/28/2020,11,2020,30.811346,72.139132,117898,738,2960,15,241970.5,391322.76,108117.75,51906.25,26631.66,91030.75,38276382.27,15386607.26,54641794.93,401.97,206.24,704.96,113939260.1,2.591,1,1,1.0638,0,0.4354,1,27046.85,45833.89,9535.81,5024.25,8514.14,1771.38,51809,1601,41.85,1.31,9.71,6.92,Clear.
264,3244,Punjab,Pakistan,11/29/2020,11,2020,30.811346,72.139132,118511,613,2979,19,240752.03,385716.96,108305.16,52323.93,26845.96,91763.25,38517134.3,15495142.26,54906926.42,417.68,214.3,732.5,113939260.1,2.6175,1,1,1.0679,0,0.4363,1,27719.71,46934.6,9768.74,5152.72,8724.51,1815.88,51809,1601,41.85,1.31,9.71,6.92,Clear.
265,3251,Punjab,Pakistan,11/30/2020,11,2020,30.811346,72.139132,119035,524,2991,12,239222.41,379624.9,108352.88,52753.74,27066.48,92517.03,38756356.71,15603731.96,55170165.77,429.81,220.53,753.79,113939260.1,2.6704,1,1,1.072,0,0.437,1,28367.04,48080.98,9990.26,5282.96,8954.4,1860.54,51809,1601,54.31,0.77,4.98,4.39,Clear.
266,3258,Punjab,Pakistan,12/1/2020,12,2020,30.811346,72.139132,119578,543,3036,45,237409.2,373122.43,108267.61,53191.07,27290.87,93284.0,38993765.91,15712243.68,55435991.26,437.33,224.38,766.97,113939260.1,2.7474,1,1,1.076,0,0.4381,1,29017.2,49242.35,10207.47,5413.62,9186.94,1904.37,51809,1601,52.54,0.35,2.58,1.88,Passing clouds.
267,3265,Punjab,Pakistan,12/2/2020,12,2020,30.811346,72.139132,120356,778,3066,30,235340.55,366283.48,108056.63,53631.77,27516.98,94056.88,39229106.46,15820552.0,55699644.17,440.7,226.11,772.88,113939260.1,2.8506,1,1,1.0781,0,0.4383,1,29639.02,50353.25,10407.84,5543.81,9418.28,1946.73,51809,1601,52.54,0.35,2.58,1.88,Passing clouds.
268,3272,Punjab,Pakistan,12/3/2020,12,2020,30.811346,72.139132,121083,727,3091,25,233044.77,359795.32,107727.64,54073.05,27743.39,94830.78,39462151.23,15928539.23,55959966.77,441.28,226.41,773.9,113939260.1,2.9819,1,1,1.0799,0,0.4378,1,30265.34,51455.42,10603.07,5670.73,9641.05,1986.67,51809,1601,49.25,0.46,3.42,2.5,Fog.
269,3279,Punjab,Pakistan,12/4/2020,12,2020,30.811346,72.139132,121753,670,3115,24,230549.93,353144.53,107288.72,54513.55,27969.39,95603.3,39692701.16,16036095.73,56216653.76,440.49,226.0,772.51,113939260.1,3.1408,1,1,1.0834,0,0.4369,1,30827.53,52444.42,10771.03,5786.16,9843.54,2021.66,51809,1601,49.25,0.46,3.42,2.5,Fog.
270,3286,Punjab,Pakistan,12/5/2020,12,2020,30.811346,72.139132,122293,540,3137,22,227883.67,346168.0,106748.17,54953.28,28195.0,96374.48,39920584.83,16143120.19,56469459.54,439.73,225.61,771.18,113939260.1,3.3223,1,1,1.087,0,0.4356,1,31355.15,53567.71,10925.87,5891.99,10065.99,2053.1,51809,1601,56.06,1.56,16.79,8.09,Fog.
271,3293,Punjab,Pakistan,12/6/2020,12,2020,30.811346,72.139132,122955,662,3162,25,225072.95,340099.48,106114.52,55393.69,28420.97,97146.85,40145657.77,16249519.79,56718195.74,440.41,225.96,772.37,113939260.1,3.5147,1,1,1.0906,0,0.4342,1,31821.8,54567.06,11064.0,5985.78,10264.23,2081.17,51809,1601,51.88,1.81,16.33,8.09,Clear.
272,3300,Punjab,Pakistan,12/7/2020,12,2020,30.811346,72.139132,123762,807,3177,15,222143.86,334114.0,105396.41,55837.64,28648.75,97925.43,40367801.64,16355210.37,56962728.2,443.95,227.78,778.58,113939260.1,3.7088,1,1,1.0941,0,0.433,1,32239.26,55456.01,11196.75,6076.17,10451.85,2110.26,51809,1601,53.81,0.25,2.44,1.25,Fog.
273,3307,Punjab,Pakistan,12/8/2020,12,2020,30.811346,72.139132,124191,429,3218,41,219121.5,328055.04,104602.52,56289.33,28880.5,98717.58,40586923.14,16460116.43,57202973.65,451.69,231.75,792.15,113939260.1,3.9104,1,1,1.0977,0,0.432,1,32588.21,56209.16,11324.32,6157.05,10619.86,2139.56,51809,1601,49.02,1.02,10.08,5.63,Fog.
274,3314,Punjab,Pakistan,12/9/2020,12,2020,30.811346,72.139132,124804,613,3242,24,216029.82,321959.5,103741.53,56753.24,29118.51,99531.16,40802952.96,16564171.18,57438896.1,463.91,238.02,813.58,113939260.1,4.1392,1,1,1.0995,0,0.431,1,32925.95,56910.29,11471.85,6235.52,10777.68,2172.54,51809,1601,53.81,0.25,2.44,1.25,Fog.
275,3321,Punjab,Pakistan,12/10/2020,12,2020,30.811346,72.139132,125250,446,3265,23,212891.57,315862.08,102822.07,57233.38,29364.86,100373.22,41015844.53,16667316.43,57670503.18,480.15,246.35,842.06,113939260.1,4.4111,1,1,1.101,0,0.4308,1,33225.86,57503.35,11617.64,6299.78,10902.9,2202.76,51809,1601,49.02,1.02,10.08,5.63,Fog.
276,3328,Punjab,Pakistan,12/11/2020,12,2020,30.811346,72.139132,125897,647,3284,19,209728.24,309795.29,101852.65,57733.34,29621.37,101250.01,41225572.77,16769502.48,57897842.53,499.95,256.51,876.79,113939260.1,4.7299,1,1,1.1039,0,0.4302,1,33477.7,57975.19,11751.13,6366.54,11025.29,2234.74,51809,1601,52.69,1.46,15.52,7.51,Passing clouds.
277,3335,Punjab,Pakistan,12/12/2020,12,2020,30.811346,72.139132,126526,629,3320,36,206560.05,303789.39,100841.58,58256.2,29889.64,102167.0,41432132.82,16870688.01,58120998.25,522.87,268.27,916.98,113939260.1,5.0884,1,1,1.1068,0,0.4299,1,33700.21,58353.35,11894.26,6425.7,11126.37,2267.91,51809,1601,49.9,1.58,20.27,7.5,Passing clouds.
278,3342,Punjab,Pakistan,12/13/2020,12,2020,30.811346,72.139132,127212,686,3351,31,203405.91,297872.45,99797.02,58804.63,30171.02,103128.79,41635538.73,16970839.79,58340087.6,548.42,281.38,961.79,113939260.1,5.4635,1,1,1.1098,0,0.4297,1,33872.55,58604.82,12035.25,6476.71,11205.73,2301.24,51809,1601,49.9,1.58,20.27,7.5,Passing clouds.
279,3349,Punjab,Pakistan,12/14/2020,12,2020,30.811346,72.139132,127541,329,3365,14,200283.5,292070.53,98726.92,59380.73,30466.61,104139.14,41835822.23,17069932.58,58555252.13,576.11,295.58,1010.35,113939260.1,5.8273,1,1,1.1127,0,0.4297,1,34033.03,58798.89,12179.54,6519.62,11263.95,2333.2,51809,1601,46.62,2.85,45.58,15.63,Fog.
