Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered
Punjab,Pakistan,2022-01-20 04:21:07,30.811346,72.13913199999998,456992.0,13093.0,
Sindh,Pakistan,2022-01-20 04:21:07,26.009446,68.77680699999999,513046.0,7710.0,
Azad Jammu and Kashmir,Pakistan,2021-01-21 05:22:01,34.027401,73.947253,8706.0,248.0,8177.0
Balochistan,Pakistan,2021-01-21 05:22:01,28.328492,65.898403,18670.0,192.0,18161.0
Gilgit-Baltistan,Pakistan,2021-01-21 05:22:01,35.792146,74.982138,4894.0,102.0,4765.0
Islamabad,Pakistan,2021-01-21 05:22:01,33.665087,73.121219,40430.0,460.0,38278.0
Khyber Pakhtunkhwa,Pakistan,2021-01-21 05:22:01,34.485332,72.09169,64373.0,1811.0,59278.0
Punjab,Pakistan,2021-01-21 05:22:01,30.811346,72.13913199999998,151603.0,4501.0,135892.0
Sindh,Pakistan,2021-01-21 05:22:01,26.009446,68.77680699999999,238470.0,3843.0,216145.0
Azad Jammu and Kashmir,Pakistan,2022-01-21 04:21:09,34.027401,73.947253,34997.0,749.0,
Balochistan,Pakistan,2022-01-21 04:21:09,28.328492,65.898403,33812.0,367.0,
Gilgit-Baltistan,Pakistan,2022-01-21 04:21:09,35.792146,74.982138,10467.0,187.0,
Islamabad,Pakistan,2022-01-21 04:21:09,33.665087,73.121219,115047.0,971.0,
Khyber Pakhtunkhwa,Pakistan,2022-01-21 04:21:09,34.485332,72.09169,183403.0,5968.0,
Punjab,Pakistan,2022-01-21 04:21:09,30.811346,72.13913199999998,458879.0,13096.0,
Sindh,Pakistan,2022-01-21 04:21:09,26.009446,68.77680699999999,516874.0,7727.0,
Azad Jammu and Kashmir,Pakistan,2021-01-22 05:22:10,34.027401,73.947253,8753.0,248.0,8209.0
Balochistan,Pakistan,2021-01-22 05:22:10,28.328492,65.898403,18696.0,192.0,18205.0
Gilgit-Baltistan,Pakistan,2021-01-22 05:22:10,35.792146,74.982138,4899.0,102.0,4765.0
Islamabad,Pakistan,2021-01-22 05:22:10,33.665087,73.121219,40548.0,461.0,38414.0
Khyber Pakhtunkhwa,Pakistan,2021-01-22 05:22:10,34.485332,72.09169,64651.0,1823.0,59613.0
Punjab,Pakistan,2021-01-22 05:22:10,30.811346,72.13913199999998,152158.0,4523.0,136645.0
Sindh,Pakistan,2021-01-22 05:22:10,26.009446,68.77680699999999,239186.0,3855.0,216920.0
Azad Jammu and Kashmir,Pakistan,2022-01-22 04:21:13,34.027401,73.947253,35130.0,749.0,
Balochistan,Pakistan,2022-01-22 04:21:13,28.328492,65.898403,33855.0,367.0,
Gilgit-Baltistan,Pakistan,2022-01-22 04:21:13,35.792146,74.982138,10480.0,187.0,
Islamabad,Pakistan,2022-01-22 04:21:13,33.665087,73.121219,115939.0,975.0,
Khyber Pakhtunkhwa,Pakistan,2022-01-22 04:21:13,34.485332,72.09169,183865.0,5969.0,
Punjab,Pakistan,2022-01-22 04:21:13,30.811346,72.13913199999998,460335.0,13100.0,
Sindh,Pakistan,2022-01-22 04:21:13,26.009446,68.77680699999999,520415.0,7730.0,
Azad Jammu and Kashmir,Pakistan,2021-01-23 05:22:03,34.027401,73.947253,8770.0,252.0,8227.0
Balochistan,Pakistan,2021-01-23 05:22:03,28.328492,65.898403,18715.0,192.0,18235.0
Gilgit-Baltistan,Pakistan,2021-01-23 05:22:03,35.792146,74.982138,4899.0,102.0,4765.0
Islamabad,Pakistan,2021-01-23 05:22:03,33.665087,73.121219,40629.0,463.0,38534.0
Khyber Pakhtunkhwa,Pakistan,2021-01-23 05:22:03,34.485332,72.09169,64945.0,1826.0,59897.0
Punjab,Pakistan,2021-01-23 05:22:03,30.811346,72.13913199999998,152925.0,4537.0,136987.0
Sindh,Pakistan,2021-01-23 05:22:03,26.009446,68.77680699999999,239935.0,3875.0,217863.0
Azad Jammu and Kashmir,Pakistan,2022-01-23 04:21:13,34.027401,73.947253,35218.0,750.0,
Balochistan,Pakistan,2022-01-23 04:21:13,28.328492,65.898403,33910.0,367.0,
Gilgit-Baltistan,Pakistan,2022-01-23 04:21:13,35.792146,74.982138,10489.0,187.0,
Islamabad,Pakistan,2022-01-23 04:21:13,33.665087,73.121219,117436.0,976.0,
Khyber Pakhtunkhwa,Pakistan,2022-01-23 04:21:13,34.485332,72.09169,184455.0,5974.0,
Punjab,Pakistan,2022-01-23 04:21:13,30.811346,72.13913199999998,462323.0,13105.0,
Sindh,Pakistan,2022-01-23 04:21:13,26.009446,68.77680699999999,523774.0,7738.0,
Azad Jammu and Kashmir,Pakistan,2021-01-24 05:22:35,34.027401,73.947253,8795.0,254.0,8246.0
Balochistan,Pakistan,2021-01-24 05:22:35,28.328492,65.898403,18736.0,193.0,18248.0
Gilgit-Baltistan,Pakistan,2021-01-24 05:22:35,35.792146,74.982138,4901.0,102.0,4770.0
Islamabad,Pakistan,2021-01-24 05:22:35,33.665087,73.121219,40713.0,465.0,38637.0
Khyber Pakhtunkhwa,Pakistan,2021-01-24 05:22:35,34.485332,72.09169,65287.0,1832.0,60222.0
Punjab,Pakistan,2021-01-24 05:22:35,30.811346,72.13913199999998,153410.0,4561.0,137678.0
Sindh,Pakistan,2021-01-24 05:22:35,26.009446,68.77680699999999,240570.0,3888.0,218688.0
Azad Jammu and Kashmir,Pakistan,2022-01-24 04:21:12,34.027401,73.947253,35400.0,751.0,
Balochistan,Pakistan,2022-01-24 04:21:12,28.328492,65.898403,33941.0,367.0,
Gilgit-Baltistan,Pakistan,2022-01-24 04:21:12,35.792146,74.982138,10497.0,187.0,
Islamabad,Pakistan,2022-01-24 04:21:12,33.665087,73.121219,118292.0,976.0,
Khyber Pakhtunkhwa,Pakistan,2022-01-24 04:21:12,34.485332,72.09169,185340.0,5975.0,
Punjab,Pakistan,2022-01-24 04:21:12,30.811346,72.13913199999998,464431.0,13108.0,
Sindh,Pakistan,2022-01-24 04:21:12,26.009446,68.77680699999999,526899.0,7741.0,
Azad Jammu and Kashmir,Pakistan,2021-01-25 05:22:16,34.027401,73.947253,8825.0,256.0,8261.0
Balochistan,Pakistan,2021-01-25 05:22:16,28.328492,65.898403,18750.0,193.0,18284.0
Gilgit-Baltistan,Pakistan,2021-01-25 05:22:16,35.792146,74.982138,4902.0,102.0,4770.0
Islamabad,Pakistan,2021-01-25 05:22:16,33.665087,73.121219,40815.0,468.0,38737.0
Khyber Pakhtunkhwa,Pakistan,2021-01-25 05:22:16,34.485332,72.09169,65532.0,1839.0,60476.0
Punjab,Pakistan,2021-01-25 05:22:16,30.811346,72.13913199999998,154017.0,4568.0,138894.0
Sindh,Pakistan,2021-01-25 05:22:16,26.009446,68.77680699999999,241200.0,3892.0,219481.0
Azad Jammu and Kashmir,Pakistan,2022-01-25 04:21:05,34.027401,73.947253,35474.0,752.0,
Balochistan,Pakistan,2022-01-25 04:21:05,28.328492,65.898403,33975.0,367.0,
Gilgit-Baltistan,Pakistan,2022-01-25 04:21:05,35.792146,74.982138,10510.0,187.0,
Islamabad,Pakistan,2022-01-25 04:21:05,33.665087,73.121219,120128.0,976.0,
Khyber Pakhtunkhwa,Pakistan,2022-01-25 04:21:05,34.485332,72.09169,185683.0,5977.0,
Punjab,Pakistan,2022-01-25 04:21:05,30.811346,72.13913199999998,466164.0,13117.0,
Sindh,Pakistan,2022-01-25 04:21:05,26.009446,68.77680699999999,529218.0,7746.0,
Azad Jammu and Kashmir,Pakistan,2021-01-26 05:22:02,34.027401,73.947253,8855.0,257.0,8280.0
Balochistan,Pakistan,2021-01-26 05:22:02,28.328492,65.898403,18754.0,193.0,18293.0
Gilgit-Baltistan,Pakistan,2021-01-26 05:22:02,35.792146,74.982138,4902.0,102.0,4775.0
Islamabad,Pakistan,2021-01-26 05:22:02,33.665087,73.121219,40892.0,468.0,38843.0
Khyber Pakhtunkhwa,Pakistan,2021-01-26 05:22:02,34.485332,72.09169,65740.0,1848.0,60562.0
Punjab,Pakistan,2021-01-26 05:22:02,30.811346,72.13913199999998,154717.0,4608.0,139421.0
Sindh,Pakistan,2021-01-26 05:22:02,26.009446,68.77680699999999,242054.0,3900.0,219952.0
Azad Jammu and Kashmir,Pakistan,2022-01-26 04:21:07,34.027401,73.947253,35734.0,752.0,
Balochistan,Pakistan,2022-01-26 04:21:07,28.328492,65.898403,34032.0,367.0,
Gilgit-Baltistan,Pakistan,2022-01-26 04:21:07,35.792146,74.982138,10526.0,187.0,
Islamabad,Pakistan,2022-01-26 04:21:07,33.665087,73.121219,120813.0,979.0,
Khyber Pakhtunkhwa,Pakistan,2022-01-26 04:21:07,34.485332,72.09169,186537.0,5980.0,
Punjab,Pakistan,2022-01-26 04:21:07,30.811346,72.13913199999998,467698.0,13119.0,
Sindh,Pakistan,2022-01-26 04:21:07,26.009446,68.77680699999999,531008.0,7753.0,
Azad Jammu and Kashmir,Pakistan,2021-01-27 05:23:41,34.027401,73.947253,8877.0,258.0,8297.0
Balochistan,Pakistan,2021-01-27 05:23:41,28.328492,65.898403,18765.0,193.0,18315.0
Gilgit-Baltistan,Pakistan,2021-01-27 05:23:41,35.792146,74.982138,4903.0,102.0,4781.0
Islamabad,Pakistan,2021-01-27 05:23:41,33.665087,73.121219,40972.0,469.0,38970.0
Khyber Pakhtunkhwa,Pakistan,2021-01-27 05:23:41,34.485332,72.09169,65953.0,1857.0,60950.0
Punjab,Pakistan,2021-01-27 05:23:41,30.811346,72.13913199999998,155214.0,4646.0,139887.0
Sindh,Pakistan,2021-01-27 05:23:41,26.009446,68.77680699999999,242793.0,3925.0,221007.0
Azad Jammu and Kashmir,Pakistan,2022-01-27 04:21:19,34.027401,73.947253,36082.0,752.0,
Balochistan,Pakistan,2022-01-27 04:21:19,28.328492,65.898403,34131.0,367.0,
Gilgit-Baltistan,Pakistan,2022-01-27 04:21:19,35.792146,74.982138,10557.0,187.0,
Islamabad,Pakistan,2022-01-27 04:21:19,33.665087,73.121219,122098.0,979.0,
Khyber Pakhtunkhwa,Pakistan,2022-01-27 04:21:19,34.485332,72.09169,187983.0,5986.0,
Punjab,Pakistan,2022-01-27 04:21:19,30.811346,72.13913199999998,469540.0,13126.0,
Sindh,Pakistan,2022-01-27 04:21:19,26.009446,68.77680699999999,533496.0,7765.0,
Azad Jammu and Kashmir,Pakistan,2021-01-28 05:22:24,34.027401,73.947253,8931.0,259.0,8317.0
Balochistan,Pakistan,2021-01-28 05:22:24,28.328492,65.898403,18788.0,193.0,18357.0
Gilgit-Baltistan,Pakistan,2021-01-28 05:22:24,35.792146,74.982138,4906.0,102.0,4781.0
Islamabad,Pakistan,2021-01-28 05:22:24,33.665087,73.121219,41076.0,472.0,39079.0
Khyber Pakhtunkhwa,Pakistan,2021-01-28 05:22:24,34.485332,72.09169,66198.0,1870.0,61462.0
Punjab,Pakistan,2021-01-28 05:22:24,30.811346,72.13913199999998,155805.0,4661.0,140545.0
Sindh,Pakistan,2021-01-28 05:22:24,26.009446,68.77680699999999,243683.0,3957.0,222037.0
Azad Jammu and Kashmir,Pakistan,2022-01-28 04:21:09,34.027401,73.947253,36465.0,752.0,
Balochistan,Pakistan,2022-01-28 04:21:09,28.328492,65.898403,34187.0,367.0,
Gilgit-Baltistan,Pakistan,2022-01-28 04:21:09,35.792146,74.982138,10580.0,188.0,
Islamabad,Pakistan,2022-01-28 04:21:09,33.665087,73.121219,123648.0,979.0,
Khyber Pakhtunkhwa,Pakistan,2022-01-28 04:21:09,34.485332,72.09169,189300.0,5989.0,
Punjab,Pakistan,2022-01-28 04:21:09,30.811346,72.13913199999998,471925.0,13132.0,
Sindh,Pakistan,2022-01-28 04:21:09,26.009446,68.77680699999999,535965.0,7785.0,
Azad Jammu and Kashmir,Pakistan,2021-01-29 05:22:23,34.027401,73.947253,8953.0,259.0,8335.0
Balochistan,Pakistan,2021-01-29 05:22:23,28.328492,65.898403,18798.0,194.0,18363.0
Gilgit-Baltistan,Pakistan,2021-01-29 05:22:23,35.792146,74.982138,4909.0,102.0,4787.0
Islamabad,Pakistan,2021-01-29 05:22:23,33.665087,73.121219,41176.0,476.0,39196.0
Khyber Pakhtunkhwa,Pakistan,2021-01-29 05:22:23,34.485332,72.09169,66451.0,1879.0,61656.0
Punjab,Pakistan,2021-01-29 05:22:23,30.811346,72.13913199999998,156404.0,4681.0,141785.0
Sindh,Pakistan,2021-01-29 05:22:23,26.009446,68.77680699999999,244340.0,3969.0,222623.0
Azad Jammu and Kashmir,Pakistan,2022-01-29 04:21:10,34.027401,73.947253,36967.0,752.0,
Balochistan,Pakistan,2022-01-29 04:21:10,28.328492,65.898403,34277.0,367.0,
Gilgit-Baltistan,Pakistan,2022-01-29 04:21:10,35.792146,74.982138,10604.0,188.0,
Islamabad,Pakistan,2022-01-29 04:21:10,33.665087,73.121219,125203.0,979.0,
Khyber Pakhtunkhwa,Pakistan,2022-01-29 04:21:10,34.485332,72.09169,190578.0,5994.0,
Punjab,Pakistan,2022-01-29 04:21:10,30.811346,72.13913199999998,474208.0,13139.0,
Sindh,Pakistan,2022-01-29 04:21:10,26.009446,68.77680699999999,538196.0,7800.0,
Azad Jammu and Kashmir,Pakistan,2021-01-30 05:22:49,34.027401,73.947253,8972.0,259.0,8354.0
Balochistan,Pakistan,2021-01-30 05:22:49,28.328492,65.898403,18809.0,195.0,18421.0
Gilgit-Baltistan,Pakistan,2021-01-30 05:22:49,35.792146,74.982138,4908.0,102.0,4787.0
Islamabad,Pakistan,2021-01-30 05:22:49,33.665087,73.121219,41255.0,475.0,39309.0
Khyber Pakhtunkhwa,Pakistan,2021-01-30 05:22:49,34.485332,72.09169,66679.0,1890.0,61932.0
Punjab,Pakistan,2021-01-30 05:22:49,30.811346,72.13913199999998,156928.0,4716.0,141991.0
Sindh,Pakistan,2021-01-30 05:22:49,26.009446,68.77680699999999,245663.0,3986.0,223358.0
Azad Jammu and Kashmir,Pakistan,2022-01-30 04:21:26,34.027401,73.947253,37572.0,755.0,
Balochistan,Pakistan,2022-01-30 04:21:26,28.328492,65.898403,34342.0,367.0,
Gilgit-Baltistan,Pakistan,2022-01-30 04:21:26,35.792146,74.982138,10642.0,188.0,
Islamabad,Pakistan,2022-01-30 04:21:26,33.665087,73.121219,126473.0,979.0,
Khyber Pakhtunkhwa,Pakistan,2022-01-30 04:21:26,34.485332,72.09169,192519.0,5996.0,
Punjab,Pakistan,2022-01-30 04:21:26,30.811346,72.13913199999998,476420.0,13151.0,
Sindh,Pakistan,2022-01-30 04:21:26,26.009446,68.77680699999999,540023.0,7812.0,
Azad Jammu and Kashmir,Pakistan,2021-01-31 05:22:42,34.027401,73.947253,8988.0,260.0,8369.0
Balochistan,Pakistan,2021-01-31 05:22:42,28.328492,65.898403,18815.0,195.0,18429.0
Gilgit-Baltistan,Pakistan,2021-01-31 05:22:42,35.792146,74.982138,4908.0,102.0,4787.0
Islamabad,Pakistan,2021-01-31 05:22:42,33.665087,73.121219,41359.0,475.0,39439.0
Khyber Pakhtunkhwa,Pakistan,2021-01-31 05:22:42,34.485332,72.09169,66953.0,1897.0,62198.0
Punjab,Pakistan,2021-01-31 05:22:42,30.811346,72.13913199999998,157353.0,4736.0,142651.0
Sindh,Pakistan,2021-01-31 05:22:42,26.009446,68.77680699999999,246437.0,3992.0,224101.0
Azad Jammu and Kashmir,Pakistan,2022-01-31 04:21:09,34.027401,73.947253,38115.0,755.0,
Balochistan,Pakistan,2022-01-31 04:21:09,28.328492,65.898403,34390.0,367.0,
Gilgit-Baltistan,Pakistan,2022-01-31 04:21:09,35.792146,74.982138,10651.0,188.0,
Islamabad,Pakistan,2022-01-31 04:21:09,33.665087,73.121219,127497.0,980.0,
Khyber Pakhtunkhwa,Pakistan,2022-01-31 04:21:09,34.485332,72.09169,194166.0,5998.0,
Punjab,Pakistan,2022-01-31 04:21:09,30.811346,72.13913199999998,478527.0,13160.0,
Sindh,Pakistan,2022-01-31 04:21:09,26.009446,68.77680699999999,541693.0,7821.0,
Azad Jammu and Kashmir,Pakistan,2021-02-01 05:22:53,34.027401,73.947253,9019.0,262.0,8386.0
Balochistan,Pakistan,2021-02-01 05:22:53,28.328492,65.898403,18823.0,195.0,18479.0
Gilgit-Baltistan,Pakistan,2021-02-01 05:22:53,35.792146,74.982138,4909.0,102.0,4787.0
Islamabad,Pakistan,2021-02-01 05:22:53,33.665087,73.121219,41418.0,475.0,39562.0
Khyber Pakhtunkhwa,Pakistan,2021-02-01 05:22:53,34.485332,72.09169,67214.0,1906.0,62385.0
Punjab,Pakistan,2021-02-01 05:22:53,30.811346,72.13913199999998,157796.0,4747.0,142989.0
Sindh,Pakistan,2021-02-01 05:22:53,26.009446,68.77680699999999,247249.0,3996.0,224664.0
Azad Jammu and Kashmir,Pakistan,2022-02-01 04:21:11,34.027401,73.947253,38339.0,758.0,
Balochistan,Pakistan,2022-02-01 04:21:11,28.328492,65.898403,34417.0,368.0,
Gilgit-Baltistan,Pakistan,2022-02-01 04:21:11,35.792146,74.982138,10703.0,188.0,
Islamabad,Pakistan,2022-02-01 04:21:11,33.665087,73.121219,128429.0,980.0,
Khyber Pakhtunkhwa,Pakistan,2022-02-01 04:21:11,34.485332,72.09169,194887.0,6002.0,
Punjab,Pakistan,2022-02-01 04:21:11,30.811346,72.13913199999998,480421.0,13176.0,
Sindh,Pakistan,2022-02-01 04:21:11,26.009446,68.77680699999999,543170.0,7829.0,
Azad Jammu and Kashmir,Pakistan,2021-02-02 05:22:49,34.027401,73.947253,9050.0,264.0,8404.0
Balochistan,Pakistan,2021-02-02 05:22:49,28.328492,65.898403,18830.0,196.0,18497.0
Gilgit-Baltistan,Pakistan,2021-02-02 05:22:49,35.792146,74.982138,4909.0,102.0,4788.0
Islamabad,Pakistan,2021-02-02 05:22:49,33.665087,73.121219,41493.0,475.0,39676.0
Khyber Pakhtunkhwa,Pakistan,2021-02-02 05:22:49,34.485332,72.09169,67419.0,1912.0,62537.0
Punjab,Pakistan,2021-02-02 05:22:49,30.811346,72.13913199999998,158220.0,4793.0,143652.0
Sindh,Pakistan,2021-02-02 05:22:49,26.009446,68.77680699999999,247727.0,4004.0,224983.0
Azad Jammu and Kashmir,Pakistan,2022-02-02 04:21:09,34.027401,73.947253,38805.0,758.0,
Balochistan,Pakistan,2022-02-02 04:21:09,28.328492,65.898403,34501.0,368.0,
Gilgit-Baltistan,Pakistan,2022-02-02 04:21:09,35.792146,74.982138,10737.0,188.0,
Islamabad,Pakistan,2022-02-02 04:21:09,33.665087,73.121219,129004.0,982.0,
Khyber Pakhtunkhwa,Pakistan,2022-02-02 04:21:09,34.485332,72.09169,196328.0,6009.0,
Punjab,Pakistan,2022-02-02 04:21:09,30.811346,72.13913199999998,482316.0,13185.0,
Sindh,Pakistan,2022-02-02 04:21:09,26.009446,68.77680699999999,544722.0,7840.0,
Azad Jammu and Kashmir,Pakistan,2021-02-03 05:22:52,34.027401,73.947253,9073.0,267.0,8426.0
Balochistan,Pakistan,2021-02-03 05:22:52,28.328492,65.898403,18836.0,196.0,18516.0
Gilgit-Baltistan,Pakistan,2021-02-03 05:22:52,35.792146,74.982138,4910.0,102.0,4793.0
Islamabad,Pakistan,2021-02-03 05:22:52,33.665087,73.121219,41561.0,475.0,39777.0
Khyber Pakhtunkhwa,Pakistan,2021-02-03 05:22:52,34.485332,72.09169,67589.0,1923.0,63029.0
Punjab,Pakistan,2021-02-03 05:22:52,30.811346,72.13913199999998,158793.0,4806.0,144208.0
Sindh,Pakistan,2021-02-03 05:22:52,26.009446,68.77680699999999,248270.0,4033.0,225297.0
Azad Jammu and Kashmir,Pakistan,2022-02-03 04:21:21,34.027401,73.947253,39323.0,760.0,
Balochistan,Pakistan,2022-02-03 04:21:21,28.328492,65.898403,34557.0,368.0,
Gilgit-Baltistan,Pakistan,2022-02-03 04:21:21,35.792146,74.982138,10768.0,189.0,
Islamabad,Pakistan,2022-02-03 04:21:21,33.665087,73.121219,129758.0,982.0,
Khyber Pakhtunkhwa,Pakistan,2022-02-03 04:21:21,34.485332,72.09169,197937.0,6023.0,
Punjab,Pakistan,2022-02-03 04:21:21,30.811346,72.13913199999998,483779.0,13201.0,
Sindh,Pakistan,2022-02-03 04:21:21,26.009446,68.77680699999999,546141.0,7849.0,
Azad Jammu and Kashmir,Pakistan,2021-02-04 05:22:26,34.027401,73.947253,9100.0,269.0,8445.0
Balochistan,Pakistan,2021-02-04 05:22:26,28.328492,65.898403,18840.0,196.0,18536.0
Gilgit-Baltistan,Pakistan,2021-02-04 05:22:26,35.792146,74.982138,4912.0,102.0,4794.0
Islamabad,Pakistan,2021-02-04 05:22:26,33.665087,73.121219,41655.0,478.0,39871.0
Khyber Pakhtunkhwa,Pakistan,2021-02-04 05:22:26,34.485332,72.09169,67803.0,1931.0,63234.0
Punjab,Pakistan,2021-02-04 05:22:26,30.811346,72.13913199999998,159311.0,4821.0,144921.0
Sindh,Pakistan,2021-02-04 05:22:26,26.009446,68.77680699999999,248919.0,4036.0,226017.0
Azad Jammu and Kashmir,Pakistan,2022-02-04 04:21:10,34.027401,73.947253,39894.0,761.0,
Balochistan,Pakistan,2022-02-04 04:21:10,28.328492,65.898403,34634.0,368.0,
Gilgit-Baltistan,Pakistan,2022-02-04 04:21:10,35.792146,74.982138,10837.0,189.0,
Islamabad,Pakistan,2022-02-04 04:21:10,33.665087,73.121219,130373.0,983.0,
Khyber Pakhtunkhwa,Pakistan,2022-02-04 04:21:10,34.485332,72.09169,199195.0,6031.0,
Punjab,Pakistan,2022-02-04 04:21:10,30.811346,72.13913199999998,485810.0,13219.0,
Sindh,Pakistan,2022-02-04 04:21:10,26.009446,68.77680699999999,547920.0,7869.0,
Azad Jammu and Kashmir,Pakistan,2021-02-05 05:22:38,34.027401,73.947253,9144.0,270.0,8469.0
Balochistan,Pakistan,2021-02-05 05:22:38,28.328492,65.898403,18844.0,196.0,18547.0
Gilgit-Baltistan,Pakistan,2021-02-05 05:22:38,35.792146,74.982138,4913.0,102.0,4794.0
Islamabad,Pakistan,2021-02-05 05:22:38,33.665087,73.121219,41734.0,478.0,39987.0
Khyber Pakhtunkhwa,Pakistan,2021-02-05 05:22:38,34.485332,72.09169,68004.0,1941.0,63610.0
Punjab,Pakistan,2021-02-05 05:22:38,30.811346,72.13913199999998,159705.0,4840.0,145681.0
Sindh,Pakistan,2021-02-05 05:22:38,26.009446,68.77680699999999,249498.0,4059.0,226414.0
Azad Jammu and Kashmir,Pakistan,2022-02-05 04:21:05,34.027401,73.947253,40355.0,761.0,
Balochistan,Pakistan,2022-02-05 04:21:05,28.328492,65.898403,34711.0,368.0,
Gilgit-Baltistan,Pakistan,2022-02-05 04:21:05,35.792146,74.982138,10873.0,189.0,
Islamabad,Pakistan,2022-02-05 04:21:05,33.665087,73.121219,130872.0,985.0,
Khyber Pakhtunkhwa,Pakistan,2022-02-05 04:21:05,34.485332,72.09169,200710.0,6037.0,
Punjab,Pakistan,2022-02-05 04:21:05,30.811346,72.13913199999998,487407.0,13230.0,
Sindh,Pakistan,2022-02-05 04:21:05,26.009446,68.77680699999999,549872.0,7878.0,
Azad Jammu and Kashmir,Pakistan,2021-02-06 05:23:55,34.027401,73.947253,9160.0,270.0,8488.0
Balochistan,Pakistan,2021-02-06 05:23:55,28.328492,65.898403,18849.0,196.0,18558.0
Gilgit-Baltistan,Pakistan,2021-02-06 05:23:55,35.792146,74.982138,4915.0,102.0,4794.0
Islamabad,Pakistan,2021-02-06 05:23:55,33.665087,73.121219,41819.0,478.0,40074.0
Khyber Pakhtunkhwa,Pakistan,2021-02-06 05:23:55,34.485332,72.09169,68180.0,1948.0,63799.0
Punjab,Pakistan,2021-02-06 05:23:55,30.811346,72.13913199999998,160162.0,4854.0,146235.0
Sindh,Pakistan,2021-02-06 05:23:55,26.009446,68.77680699999999,250043.0,4066.0,226752.0
Azad Jammu and Kashmir,Pakistan,2022-02-06 04:21:00,34.027401,73.947253,40568.0,761.0,
Balochistan,Pakistan,2022-02-06 04:21:00,28.328492,65.898403,34785.0,368.0,
Gilgit-Baltistan,Pakistan,2022-02-06 04:21:00,35.792146,74.982138,10891.0,189.0,
Islamabad,Pakistan,2022-02-06 04:21:00,33.665087,73.121219,131337.0,986.0,
Khyber Pakhtunkhwa,Pakistan,2022-02-06 04:21:00,34.485332,72.09169,202190.0,6041.0,
Punjab,Pakistan,2022-02-06 04:21:00,30.811346,72.13913199999998,488603.0,13242.0,
Sindh,Pakistan,2022-02-06 04:21:00,26.009446,68.77680699999999,551399.0,7891.0,
Azad Jammu and Kashmir,Pakistan,2021-02-07 05:23:00,34.027401,73.947253,9199.0,272.0,8511.0
Balochistan,Pakistan,2021-02-07 05:23:00,28.328492,65.898403,18859.0,196.0,18560.0
Gilgit-Baltistan,Pakistan,2021-02-07 05:23:00,35.792146,74.982138,4916.0,102.0,4795.0
Islamabad,Pakistan,2021-02-07 05:23:00,33.665087,73.121219,41934.0,478.0,40160.0
Khyber Pakhtunkhwa,Pakistan,2021-02-07 05:23:00,34.485332,72.09169,68338.0,1952.0,63953.0
Punjab,Pakistan,2021-02-07 05:23:00,30.811346,72.13913199999998,160580.0,4880.0,147115.0
Sindh,Pakistan,2021-02-07 05:23:00,26.009446,68.77680699999999,250648.0,4087.0,227148.0
Azad Jammu and Kashmir,Pakistan,2022-02-07 04:21:05,34.027401,73.947253,40741.0,761.0,
Balochistan,Pakistan,2022-02-07 04:21:05,28.328492,65.898403,34819.0,368.0,
Gilgit-Baltistan,Pakistan,2022-02-07 04:21:05,35.792146,74.982138,10896.0,189.0,
Islamabad,Pakistan,2022-02-07 04:21:05,33.665087,73.121219,131628.0,988.0,
Khyber Pakhtunkhwa,Pakistan,2022-02-07 04:21:05,34.485332,72.09169,203110.0,6053.0,
Punjab,Pakistan,2022-02-07 04:21:05,30.811346,72.13913199999998,489655.0,13252.0,
Sindh,Pakistan,2022-02-07 04:21:05,26.009446,68.77680699999999,552262.0,7905.0,
Azad Jammu and Kashmir,Pakistan,2021-02-08 05:22:39,34.027401,73.947253,9219.0,272.0,8530.0
Balochistan,Pakistan,2021-02-08 05:22:39,28.328492,65.898403,18869.0,196.0,18581.0
Gilgit-Baltistan,Pakistan,2021-02-08 05:22:39,35.792146,74.982138,4916.0,102.0,4795.0
Islamabad,Pakistan,2021-02-08 05:22:39,33.665087,73.121219,41994.0,480.0,40241.0
Khyber Pakhtunkhwa,Pakistan,2021-02-08 05:22:39,34.485332,72.09169,68531.0,1957.0,64112.0
Punjab,Pakistan,2021-02-08 05:22:39,30.811346,72.13913199999998,160935.0,4900.0,147685.0
Sindh,Pakistan,2021-02-08 05:22:39,26.009446,68.77680699999999,251047.0,4119.0,227558.0
Azad Jammu and Kashmir,Pakistan,2022-02-08 04:21:15,34.027401,73.947253,40826.0,764.0,
Balochistan,Pakistan,2022-02-08 04:21:15,28.328492,65.898403,34853.0,372.0,
Gilgit-Baltistan,Pakistan,2022-02-08 04:21:15,35.792146,74.982138,10945.0,189.0,
Islamabad,Pakistan,2022-02-08 04:21:15,33.665087,73.121219,131987.0,990.0,
Khyber Pakhtunkhwa,Pakistan,2022-02-08 04:21:15,34.485332,72.09169,204084.0,6065.0,
Punjab,Pakistan,2022-02-08 04:21:15,30.811346,72.13913199999998,490103.0,13267.0,
Sindh,Pakistan,2022-02-08 04:21:15,26.009446,68.77680699999999,553112.0,7906.0,
Azad Jammu and Kashmir,Pakistan,2021-02-09 05:23:30,34.027401,73.947253,9238.0,273.0,8553.0
Balochistan,Pakistan,2021-02-09 05:23:30,28.328492,65.898403,18877.0,196.0,18593.0
Gilgit-Baltistan,Pakistan,2021-02-09 05:23:30,35.792146,74.982138,4918.0,102.0,4795.0
Islamabad,Pakistan,2021-02-09 05:23:30,33.665087,73.121219,42080.0,480.0,40352.0
