,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Incident_Rate,Case_Fatality_Ratio
1174,Azad Jammu and Kashmir,Pakistan,2020-06-14 03:33:15,34.027401,73.947253,574.0,11.0,14.1890746103072,1.916376306620209
1175,Balochistan,Pakistan,2020-06-14 03:33:15,28.328492,65.898403,7866.0,80.0,63.72116022088706,1.0170353419781335
1176,Gilgit-Baltistan,Pakistan,2020-06-14 03:33:15,35.792146,74.982138,1044.0,16.0,103.00083663514816,1.5325670498084292
1177,Islamabad,Pakistan,2020-06-14 03:33:15,33.665087,73.121219,7163.0,71.0,356.9769736645383,0.9912048024570712
1178,Khyber Pakhtunkhwa,Pakistan,2020-06-14 03:33:15,34.485332,72.09169,16415.0,642.0,53.778463722109855,3.911056960097472
1179,Punjab,Pakistan,2020-06-14 03:33:15,30.811346,72.13913199999998,50087.0,938.0,45.52848667789776,1.8727414299119527
1180,Sindh,Pakistan,2020-06-14 03:33:15,26.009446,68.77680699999999,49256.0,793.0,102.86085190027468,1.6099561474744193
1181,Azad Jammu and Kashmir,Pakistan,2021-06-14 04:22:46,34.027401,73.947253,19783.0,566.0,489.02868121203375,2.8610423090532278
1182,Balochistan,Pakistan,2021-06-14 04:22:46,28.328492,65.898403,26232.0,294.0,212.5010774109216,1.120768526989936
1183,Gilgit-Baltistan,Pakistan,2021-06-14 04:22:46,35.792146,74.982138,5712.0,108.0,563.5448073371324,1.8907563025210083
1184,Islamabad,Pakistan,2021-06-14 04:22:46,33.665087,73.121219,82139.0,772.0,4093.4987630645696,0.9398702199929388
1185,Khyber Pakhtunkhwa,Pakistan,2021-06-14 04:22:46,34.485332,72.09169,136074.0,4224.0,445.80266052527423,3.104193306583183
1186,Punjab,Pakistan,2021-06-14 04:22:46,30.811346,72.13913199999998,344065.0,10516.0,312.7509886563558,3.056399226890268
1187,Sindh,Pakistan,2021-06-14 04:22:46,26.009446,68.77680699999999,328184.0,5243.0,685.3436296093824,1.5975794066743048
1188,Azad Jammu and Kashmir,Pakistan,2020-06-15 03:33:14,34.027401,73.947253,647.0,13.0,15.993608489318396,2.009273570324575
1189,Balochistan,Pakistan,2020-06-15 03:33:14,28.328492,65.898403,8177.0,85.0,66.24051959397323,1.0395010395010396
1190,Gilgit-Baltistan,Pakistan,2020-06-15 03:33:14,35.792146,74.982138,1129.0,16.0,111.386920077665,1.41718334809566
1191,Islamabad,Pakistan,2020-06-15 03:33:14,33.665087,73.121219,8569.0,78.0,427.0467244634132,0.9102579064068153
1192,Khyber Pakhtunkhwa,Pakistan,2020-06-15 03:33:14,34.485332,72.09169,18013.0,675.0,59.01379634641272,3.7472936212735246
1193,Punjab,Pakistan,2020-06-15 03:33:14,30.811346,72.13913199999998,54138.0,1031.0,49.21079744780141,1.9043924784809192
1194,Sindh,Pakistan,2020-06-15 03:33:14,26.009446,68.77680699999999,53805.0,831.0,112.36048677306884,1.5444661276833007
1195,Azad Jammu and Kashmir,Pakistan,2021-06-15 04:22:22,34.027401,73.947253,19791.0,569.0,489.2264383494596,2.875044212015563
1196,Balochistan,Pakistan,2021-06-15 04:22:22,28.328492,65.898403,26275.0,294.0,212.8494132727953,1.1189343482397716
1197,Gilgit-Baltistan,Pakistan,2021-06-15 04:22:22,35.792146,74.982138,5727.0,108.0,565.0247044152236,1.8858040859088527
1198,Islamabad,Pakistan,2021-06-15 04:22:22,33.665087,73.121219,82170.0,773.0,4095.043686446337,0.9407326274796154
1199,Khyber Pakhtunkhwa,Pakistan,2021-06-15 04:22:22,34.485332,72.09169,136205.0,4234.0,446.23183985805497,3.1085496127161263
1200,Punjab,Pakistan,2021-06-15 04:22:22,30.811346,72.13913199999998,344196.0,10548.0,312.87006609670567,3.0645329986403094
1201,Sindh,Pakistan,2021-06-15 04:22:22,26.009446,68.77680699999999,328663.0,5256.0,686.3439209050669,1.5992064820195764
1202,Azad Jammu and Kashmir,Pakistan,2020-06-16 04:33:09,34.027401,73.947253,663.0,13.0,16.389122764170164,1.96078431372549
1203,Balochistan,Pakistan,2020-06-16 04:33:09,28.328492,65.898403,8327.0,85.0,67.45564469353249,1.0207757896000962
1204,Gilgit-Baltistan,Pakistan,2020-06-16 04:33:09,35.792146,74.982138,1143.0,17.0,112.76815735055013,1.4873140857392826
1205,Islamabad,Pakistan,2020-06-16 04:33:09,33.665087,73.121219,8857.0,83.0,441.3995610424146,0.937111888901434
1206,Khyber Pakhtunkhwa,Pakistan,2020-06-16 04:33:09,34.485332,72.09169,18472.0,707.0,60.51756210020184,3.827414465136423
1207,Punjab,Pakistan,2020-06-16 04:33:09,30.811346,72.13913199999998,55878.0,1081.0,50.79243673183802,1.934571745588604
1208,Sindh,Pakistan,2020-06-16 04:33:09,26.009446,68.77680699999999,55581.0,853.0,116.06929124308036,1.5346971087242045
1209,Azad Jammu and Kashmir,Pakistan,2021-06-16 04:22:32,34.027401,73.947253,19822.0,570.0,489.9927472569848,2.875592775703764
1210,Balochistan,Pakistan,2021-06-16 04:22:32,28.328492,65.898403,26331.0,297.0,213.30305997663072,1.127948046029395
1211,Gilgit-Baltistan,Pakistan,2021-06-16 04:22:32,35.792146,74.982138,5734.0,108.0,565.7153230516661,1.8835019183815835
1212,Islamabad,Pakistan,2021-06-16 04:22:32,33.665087,73.121219,82207.0,773.0,4096.887627256834,0.9403092194095394
1213,Khyber Pakhtunkhwa,Pakistan,2021-06-16 04:22:32,34.485332,72.09169,136313.0,4240.0,446.5856670942407,3.110488361344846
1214,Punjab,Pakistan,2021-06-16 04:22:32,30.811346,72.13913199999998,344379.0,10567.0,313.0364109179578,3.0684217098022817
1215,Sindh,Pakistan,2021-06-16 04:22:32,26.009446,68.77680699999999,329279.0,5273.0,687.6303080410619,1.6013775552039455
1216,Azad Jammu and Kashmir,Pakistan,2020-06-17 04:33:21,34.027401,73.947253,703.0,13.0,17.377908451299586,1.8492176386913228
1217,Balochistan,Pakistan,2020-06-17 04:33:21,28.328492,65.898403,8437.0,89.0,68.34673643320927,1.0548773260637667
1218,Gilgit-Baltistan,Pakistan,2020-06-17 04:33:21,35.792146,74.982138,1164.0,17.0,114.84001325987782,1.4604810996563573
1219,Islamabad,Pakistan,2020-06-17 04:33:21,33.665087,73.121219,9242.0,90.0,460.5865127192047,0.9738151915169876
1220,Khyber Pakhtunkhwa,Pakistan,2020-06-17 04:33:21,34.485332,72.09169,19107.0,731.0,62.597935201849104,3.8258229968074526
1221,Punjab,Pakistan,2020-06-17 04:33:21,30.811346,72.13913199999998,58239.0,1149.0,52.93855762241874,1.9729047545459228
1222,Sindh,Pakistan,2020-06-17 04:33:21,26.009446,68.77680699999999,57868.0,886.0,120.84521231454228,1.5310707126563905
1223,Azad Jammu and Kashmir,Pakistan,2021-06-17 04:22:36,34.027401,73.947253,19844.0,571.0,490.5365793849061,2.8774440636968355
1224,Balochistan,Pakistan,2021-06-17 04:22:36,28.328492,65.898403,26409.0,297.0,213.93492502840152,1.124616607974554
1225,Gilgit-Baltistan,Pakistan,2021-06-17 04:22:36,35.792146,74.982138,5745.0,108.0,566.8005809089331,1.8798955613577024
1226,Islamabad,Pakistan,2021-06-17 04:22:36,33.665087,73.121219,82253.0,773.0,4099.180094210425,0.9397833513671234
1227,Khyber Pakhtunkhwa,Pakistan,2021-06-17 04:22:36,34.485332,72.09169,136474.0,4247.0,447.1131317704064,3.111948063367381
1228,Punjab,Pakistan,2021-06-17 04:22:36,30.811346,72.13913199999998,344512.0,10586.0,313.15730633449624,3.0727521827976965
1229,Sindh,Pakistan,2021-06-17 04:22:36,26.009446,68.77680699999999,329947.0,5292.0,689.0252862989266,1.6038939587267045
1230,Azad Jammu and Kashmir,Pakistan,2020-06-18 04:33:18,34.027401,73.947253,740.0,15.0,18.2925352118943,2.027027027027027
1231,Balochistan,Pakistan,2020-06-18 04:33:18,28.328492,65.898403,8794.0,93.0,71.23873417016028,1.057539231294064
1232,Gilgit-Baltistan,Pakistan,2020-06-18 04:33:18,35.792146,74.982138,1213.0,18.0,119.67434371497576,1.483924154987634
1233,Islamabad,Pakistan,2020-06-18 04:33:18,33.665087,73.121219,9637.0,94.0,480.2718267772101,0.9754072844246134
1234,Khyber Pakhtunkhwa,Pakistan,2020-06-18 04:33:18,34.485332,72.09169,19613.0,755.0,64.25568132694124,3.849487584765207
1235,Punjab,Pakistan,2020-06-18 04:33:18,30.811346,72.13913199999998,60138.0,1202.0,54.66472601344491,1.998736239981376
1236,Sindh,Pakistan,2020-06-18 04:33:18,26.009446,68.77680699999999,59983.0,916.0,125.2619473675121,1.5270993448143642
1237,Azad Jammu and Kashmir,Pakistan,2021-06-18 04:22:16,34.027401,73.947253,19868.0,571.0,491.1298507971837,2.8739681900543586
1238,Balochistan,Pakistan,2021-06-18 04:22:16,28.328492,65.898403,26466.0,300.0,214.39667256623403,1.133529811834051
1239,Gilgit-Baltistan,Pakistan,2021-06-18 04:22:16,35.792146,74.982138,5759.0,108.0,568.1818181818181,1.87532557735718
1240,Islamabad,Pakistan,2021-06-18 04:22:16,33.665087,73.121219,82278.0,773.0,4100.426000163463,0.9394978001409856
1241,Khyber Pakhtunkhwa,Pakistan,2021-06-18 04:22:16,34.485332,72.09169,136663.0,4252.0,447.7323294337313,3.111302986177678
1242,Punjab,Pakistan,2021-06-18 04:22:16,30.811346,72.13913199999998,344641.0,10603.0,313.2745657986576,3.076534712933168
1243,Sindh,Pakistan,2021-06-18 04:22:16,26.009446,68.77680699999999,330552.0,5306.0,690.2887022360645,1.6051937365376705
1244,Azad Jammu and Kashmir,Pakistan,2020-06-19 04:33:17,34.027401,73.947253,769.0,15.0,19.00940483506313,1.9505851755526655
1245,Balochistan,Pakistan,2020-06-19 04:33:17,28.328492,65.898403,8998.0,99.0,72.89130430556087,1.1002444987775062
1246,Gilgit-Baltistan,Pakistan,2020-06-19 04:33:17,35.792146,74.982138,1225.0,18.0,120.85826137744874,1.469387755102041
1247,Islamabad,Pakistan,2020-06-19 04:33:17,33.665087,73.121219,9941.0,95.0,495.422043166156,0.9556382657680312
1248,Khyber Pakhtunkhwa,Pakistan,2020-06-19 04:33:17,34.485332,72.09169,20182.0,773.0,66.1198266731417,3.830145674363294
1249,Punjab,Pakistan,2020-06-19 04:33:17,30.811346,72.13913199999998,61678.0,1265.0,56.06456767862675,2.0509744155128247
1250,Sindh,Pakistan,2020-06-19 04:33:17,26.009446,68.77680699999999,62269.0,964.0,130.03578014816884,1.5481218583886045
1251,Azad Jammu and Kashmir,Pakistan,2021-06-19 04:22:33,34.027401,73.947253,19893.0,571.0,491.7478418516396,2.870356406776253
1252,Balochistan,Pakistan,2021-06-19 04:22:33,28.328492,65.898403,26529.0,300.0,214.9070251080489,1.1308379509216329
1253,Gilgit-Baltistan,Pakistan,2021-06-19 04:22:33,35.792146,74.982138,5771.0,108.0,569.3657358442912,1.8714260959972275
1254,Islamabad,Pakistan,2021-06-19 04:22:33,33.665087,73.121219,82313.0,775.0,4102.170268497716,0.941528069685226
1255,Khyber Pakhtunkhwa,Pakistan,2021-06-19 04:22:33,34.485332,72.09169,136819.0,4257.0,448.2434132193328,3.1114099649902425
1256,Punjab,Pakistan,2021-06-19 04:22:33,30.811346,72.13913199999998,344799.0,10615.0,313.4181859175529,3.0786052163724373
1257,Sindh,Pakistan,2021-06-19 04:22:33,26.009446,68.77680699999999,331094.0,5314.0,691.4205558524757,1.6049822708958783
1258,Azad Jammu and Kashmir,Pakistan,2020-06-20 04:33:19,34.027401,73.947253,803.0,17.0,19.84987266912314,2.1170610211706102
1259,Balochistan,Pakistan,2020-06-20 04:33:19,28.328492,65.898403,9162.0,100.0,74.21984108107898,1.0914647456887143
1260,Gilgit-Baltistan,Pakistan,2020-06-20 04:33:19,35.792146,74.982138,1253.0,21.0,123.620735923219,1.675977653631285
1261,Islamabad,Pakistan,2020-06-20 04:33:19,33.665087,73.121219,10279.0,95.0,512.266691651234,0.9242144177449167
1262,Khyber Pakhtunkhwa,Pakistan,2020-06-20 04:33:19,34.485332,72.09169,20790.0,789.0,68.11174296574255,3.7950937950937953
1263,Punjab,Pakistan,2020-06-20 04:33:19,30.811346,72.13913199999998,64216.0,1347.0,58.37157946189396,2.0976080727544537
1264,Sindh,Pakistan,2020-06-20 04:33:19,26.009446,68.77680699999999,65163.0,1013.0,136.07929373837905,1.5545631723524085
1265,Azad Jammu and Kashmir,Pakistan,2021-06-20 04:21:48,34.027401,73.947253,19893.0,571.0,491.7478418516396,2.870356406776253
1266,Balochistan,Pakistan,2021-06-20 04:21:48,28.328492,65.898403,26529.0,300.0,214.9070251080489,1.1308379509216329
1267,Gilgit-Baltistan,Pakistan,2021-06-20 04:21:48,35.792146,74.982138,5771.0,108.0,569.3657358442912,1.8714260959972275
1268,Islamabad,Pakistan,2021-06-20 04:21:48,33.665087,73.121219,82313.0,775.0,4102.170268497716,0.941528069685226
1269,Khyber Pakhtunkhwa,Pakistan,2021-06-20 04:21:48,34.485332,72.09169,136819.0,4257.0,448.2434132193328,3.1114099649902425
1270,Punjab,Pakistan,2021-06-20 04:21:48,30.811346,72.13913199999998,344799.0,10615.0,313.4181859175529,3.0786052163724373
1271,Sindh,Pakistan,2021-06-20 04:21:48,26.009446,68.77680699999999,331094.0,5314.0,691.4205558524757,1.6049822708958783
1272,Azad Jammu and Kashmir,Pakistan,2020-06-21 04:33:19,34.027401,73.947253,813.0,19.0,20.097069090905496,2.337023370233702
1273,Balochistan,Pakistan,2020-06-21 04:33:19,28.328492,65.898403,9328.0,100.0,75.56457952459121,1.072041166380789
1274,Gilgit-Baltistan,Pakistan,2020-06-21 04:33:19,35.792146,74.982138,1278.0,21.0,126.087231053371,1.6431924882629108
1275,Islamabad,Pakistan,2020-06-21 04:33:19,33.665087,73.121219,10662.0,98.0,531.353970851781,0.9191521290564622
1276,Khyber Pakhtunkhwa,Pakistan,2020-06-21 04:33:19,34.485332,72.09169,21444.0,808.0,70.25436345153358,3.7679537399738856
1277,Punjab,Pakistan,2020-06-21 04:33:19,30.811346,72.13913199999998,65739.0,1407.0,59.755968329473134,2.140282024369096
1278,Sindh,Pakistan,2020-06-21 04:33:19,26.009446,68.77680699999999,67353.0,1048.0,140.65265060173786,1.5559811738155689
1279,Azad Jammu and Kashmir,Pakistan,2021-06-21 04:21:41,34.027401,73.947253,19967.0,571.0,493.577095372829,2.859718535583713
1280,Balochistan,Pakistan,2021-06-21 04:21:41,28.328492,65.898403,26633.0,301.0,215.7495118437433,1.130176848270942
1281,Gilgit-Baltistan,Pakistan,2021-06-21 04:21:41,35.792146,74.982138,5813.0,108.0,573.5094476629465,1.8579046963702048
1282,Islamabad,Pakistan,2021-06-21 04:21:41,33.665087,73.121219,82368.0,775.0,4104.9112615944005,0.9408993783993784
1283,Khyber Pakhtunkhwa,Pakistan,2021-06-21 04:21:41,34.485332,72.09169,137075.0,4269.0,449.08211481621737,3.114353456137151
1284,Punjab,Pakistan,2021-06-21 04:21:41,30.811346,72.13913199999998,345065.0,10642.0,313.6599767506297,3.084056627012302
1285,Sindh,Pakistan,2021-06-21 04:21:41,26.009446,68.77680699999999,332254.0,5341.0,693.8429731864923,1.6075051015187176
1286,Azad Jammu and Kashmir,Pakistan,2020-06-22 04:33:20,34.027401,73.947253,845.0,20.0,20.888097640609036,2.366863905325444
1287,Balochistan,Pakistan,2020-06-22 04:33:20,28.328492,65.898403,9475.0,102.0,76.75540212215928,1.0765171503957784
1288,Gilgit-Baltistan,Pakistan,2020-06-22 04:33:20,35.792146,74.982138,1288.0,22.0,127.0738291054318,1.708074534161491
1289,Islamabad,Pakistan,2020-06-22 04:33:20,33.665087,73.121219,10912.0,101.0,543.8130303821642,0.9255865102639296
1290,Khyber Pakhtunkhwa,Pakistan,2020-06-22 04:33:20,34.485332,72.09169,21997.0,821.0,72.06608994792876,3.73232713551848
1291,Punjab,Pakistan,2020-06-22 04:33:20,30.811346,72.13913199999998,66943.0,1435.0,60.85038999497893,2.143614716998043
1292,Sindh,Pakistan,2020-06-22 04:33:20,26.009446,68.77680699999999,69628.0,1089.0,145.40351218353754,1.564025966565175
1293,Azad Jammu and Kashmir,Pakistan,2021-06-22 04:21:34,34.027401,73.947253,19979.0,573.0,493.8737310789679,2.868011411982582
1294,Balochistan,Pakistan,2021-06-22 04:21:34,28.328492,65.898403,26673.0,301.0,216.0735452036258,1.128481985528437
1295,Gilgit-Baltistan,Pakistan,2021-06-22 04:21:34,35.792146,74.982138,5827.0,108.0,574.8906849358317,1.8534408786682683
1296,Islamabad,Pakistan,2021-06-22 04:21:34,33.665087,73.121219,82394.0,775.0,4106.207003785561,0.9406024710537176
1297,Khyber Pakhtunkhwa,Pakistan,2021-06-22 04:21:34,34.485332,72.09169,137147.0,4274.0,449.3179996403412,3.116364193164998
1298,Punjab,Pakistan,2021-06-22 04:21:34,30.811346,72.13913199999998,345141.0,10659.0,313.7290598457945,3.0883030413657027
1299,Sindh,Pakistan,2021-06-22 04:21:34,26.009446,68.77680699999999,332677.0,5344.0,694.7263201970862,1.606362928606426
1300,Azad Jammu and Kashmir,Pakistan,2020-06-23 04:33:22,34.027401,73.947253,869.0,22.0,21.481369052886684,2.5316455696202533
1301,Balochistan,Pakistan,2020-06-23 04:33:22,28.328492,65.898403,9587.0,104.0,77.66269552983019,1.0848023364973405
1302,Gilgit-Baltistan,Pakistan,2020-06-23 04:33:22,35.792146,74.982138,1326.0,22.0,130.8229017032629,1.6591251885369531
1303,Islamabad,Pakistan,2020-06-23 04:33:22,33.665087,73.121219,11219.0,106.0,559.1127554854747,0.9448257420447456
1304,Khyber Pakhtunkhwa,Pakistan,2020-06-23 04:33:22,34.485332,72.09169,22633.0,843.0,74.14973922768884,3.724649847567711
1305,Punjab,Pakistan,2020-06-23 04:33:22,30.811346,72.13913199999998,68308.0,1495.0,62.09115874366283,2.1886162674942904
1306,Sindh,Pakistan,2020-06-23 04:33:22,26.009446,68.77680699999999,71092.0,1103.0,148.46076992233083,1.5515107185055983
1307,Azad Jammu and Kashmir,Pakistan,2021-06-23 04:21:46,34.027401,73.947253,20019.0,574.0,494.8625167660973,2.867276087716669
1308,Balochistan,Pakistan,2021-06-23 04:21:46,28.328492,65.898403,26776.0,303.0,216.90793110532317,1.1316103973707798
1309,Gilgit-Baltistan,Pakistan,2021-06-23 04:21:46,35.792146,74.982138,5850.0,111.0,577.1598604555716,1.8974358974358971
1310,Islamabad,Pakistan,2021-06-23 04:21:46,33.665087,73.121219,82431.0,775.0,4108.050944596057,0.9401802719850542
1311,Khyber Pakhtunkhwa,Pakistan,2021-06-23 04:21:46,34.485332,72.09169,137247.0,4280.0,449.6456174516242,3.118465248785037
1312,Punjab,Pakistan,2021-06-23 04:21:46,30.811346,72.13913199999998,345251.0,10672.0,313.8290485361647,3.091084457394765
1313,Sindh,Pakistan,2021-06-23 04:21:46,26.009446,68.77680699999999,333194.0,5358.0,695.8059665433677,1.6080721741688029
1314,Azad Jammu and Kashmir,Pakistan,2020-06-24 04:33:28,34.027401,73.947253,892.0,23.0,22.049920822986103,2.57847533632287
1315,Balochistan,Pakistan,2020-06-24 04:33:28,28.328492,65.898403,9634.0,106.0,78.04343472769209,1.100269877517127
1316,Gilgit-Baltistan,Pakistan,2020-06-24 04:33:28,35.792146,74.982138,1337.0,23.0,131.90815956052975,1.7202692595362752
1317,Islamabad,Pakistan,2020-06-24 04:33:28,33.665087,73.121219,11483.0,108.0,572.2695223495593,0.9405207698336672
1318,Khyber Pakhtunkhwa,Pakistan,2020-06-24 04:33:28,34.485332,72.09169,23388.0,855.0,76.62325370287574,3.655720882503848
1319,Punjab,Pakistan,2020-06-24 04:33:28,30.811346,72.13913199999998,69536.0,1516.0,63.2073961234312,2.180165669581224
1320,Sindh,Pakistan,2020-06-24 04:33:28,26.009446,68.77680699999999,72656.0,1124.0,151.7268567416428,1.547016075754239
1321,Azad Jammu and Kashmir,Pakistan,2021-06-24 04:21:55,34.027401,73.947253,20064.0,574.0,495.9749006641179,2.8608452950558214
1322,Balochistan,Pakistan,2021-06-24 04:21:55,28.328492,65.898403,26845.0,303.0,217.4668886511204,1.1287018066679084
1323,Gilgit-Baltistan,Pakistan,2021-06-24 04:21:55,35.792146,74.982138,5869.0,111.0,579.034396754487,1.891293235644914
1324,Islamabad,Pakistan,2021-06-24 04:21:55,33.665087,73.121219,82470.0,775.0,4109.994557882797,0.9397356614526494
1325,Khyber Pakhtunkhwa,Pakistan,2021-06-24 04:21:55,34.485332,72.09169,137370.0,4289.0,450.04858735950233,3.1222246487588263
1326,Punjab,Pakistan,2021-06-24 04:21:55,30.811346,72.13913199999998,345449.0,10688.0,314.0090281788309,3.093944402791729
1327,Sindh,Pakistan,2021-06-24 04:21:55,26.009446,68.77680699999999,333798.0,5368.0,697.0672941897004,1.6081582274309612
1328,Azad Jammu and Kashmir,Pakistan,2020-06-25 05:26:54,34.027401,73.947253,930.0,25.0,22.989267225759047,2.6881720430107525
1329,Balochistan,Pakistan,2020-06-25 05:26:54,28.328492,65.898403,9817.0,108.0,79.52588734915437,1.1001324233472547
1330,Gilgit-Baltistan,Pakistan,2020-06-25 05:26:54,35.792146,74.982138,1365.0,23.0,134.6706341063,1.684981684981685
1331,Islamabad,Pakistan,2020-06-25 05:26:54,33.665087,73.121219,11710.0,115.0,583.5823484031473,0.982066609735269
1332,Khyber Pakhtunkhwa,Pakistan,2020-06-25 05:26:54,34.485332,72.09169,23887.0,869.0,78.25806658117807,3.637962071419601
1333,Punjab,Pakistan,2020-06-25 05:26:54,30.811346,72.13913199999998,71191.0,1602.0,64.71177141945454,2.250284446067621
1334,Sindh,Pakistan,2020-06-25 05:26:54,26.009446,68.77680699999999,74070.0,1161.0,154.6796999401767,1.5674362089914946
1335,Azad Jammu and Kashmir,Pakistan,2021-06-25 04:21:33,34.027401,73.947253,20121.0,576.0,497.3839202682773,2.8626807812732964
1336,Balochistan,Pakistan,2021-06-25 04:21:33,28.328492,65.898403,26893.0,304.0,217.85572868297936,1.130405681775927
1337,Gilgit-Baltistan,Pakistan,2021-06-25 04:21:33,35.792146,74.982138,5908.0,111.0,582.8821291575242,1.878808395396073
1338,Islamabad,Pakistan,2021-06-25 04:21:33,33.665087,73.121219,82502.0,775.0,4111.589317502686,0.9393711667595938
1339,Khyber Pakhtunkhwa,Pakistan,2021-06-25 04:21:33,34.485332,72.09169,137484.0,4294.0,450.422071664365,3.123272526257601
1340,Punjab,Pakistan,2021-06-25 04:21:33,30.811346,72.13913199999998,345546.0,10700.0,314.09720002397546,3.096548650541462
1341,Sindh,Pakistan,2021-06-25 04:21:33,26.009446,68.77680699999999,334453.0,5392.0,698.4351246670977,1.6121846716878008
